model,landscape,replicate,cv_fold,sequence_length,data_split,pearson_r,r2,mse
linear,k0,r4,0,10,test,0.9999999995400812,1.0,8.78745010784998e-12
linear,k0,r4,0,50,train,0.9999999495744298,1.0,1.7246669096515038e-11
linear,k0,r4,0,50,test,1.0,1.0,1.7030500967796237e-11
linear,k0,r4,0,100,train,1.0,1.0,1.1763864416583065e-11
linear,k0,r4,0,100,test,1.0,1.0,1.1682350399555563e-11
linear,k0,r4,0,200,train,1.0,1.0,2.3591802835611787e-10
linear,k0,r4,0,200,test,1.0,1.0,2.436711526998536e-10
linear,k0,r4,0,250,train,0.9999999677400501,0.9999997615814209,4.386039591579631e-09
linear,k0,r4,0,250,test,1.0,0.9999997615814209,4.463997260728547e-09
linear,k0,r4,0,500,train,0.9998788516232132,0.9976569414138794,4.870859875400374e-05
linear,k0,r4,0,500,test,0.9998772875363313,0.9976012706756592,4.995812305423897e-05
linear,k0,r7,0,10,train,1.0,1.0,6.460877360344262e-12
linear,k0,r7,0,10,test,1.0,1.0,6.399095663078835e-12
linear,k0,r7,0,50,train,0.9999999648870483,1.0,5.038272522137504e-12
linear,k0,r7,0,50,test,1.0,1.0,5.066299896966386e-12
linear,k0,r7,0,100,train,0.9999999857550395,1.0,1.8907830253974514e-11
linear,k0,r7,0,100,test,1.0,1.0,1.9009916210621646e-11
linear,k0,r7,0,200,train,0.9999999740741247,1.0,4.954650908769783e-10
linear,k0,r7,0,200,test,0.9999999468478908,1.0,4.992459778918601e-10
linear,k0,r7,0,250,train,0.9999999825931833,1.0,4.031319129867113e-10
linear,k0,r7,0,250,test,1.0,1.0,3.9711463839520176e-10
linear,k0,r7,0,500,train,0.9997934101780317,0.997058093547821,6.712704172870774e-05
linear,k0,r7,0,500,test,0.9997895165804003,0.9969987273216248,6.875990620756057e-05
linear,k0,r2,0,10,train,0.9999999034297511,1.0,3.667795257022111e-12
linear,k0,r2,0,10,test,0.9999999885963962,1.0,3.663938813805445e-12
linear,k0,r2,0,50,train,0.9999999794852,1.0,1.0008360459834442e-11
linear,k0,r2,0,50,test,1.0,1.0,1.005741826626272e-11
linear,k0,r2,0,100,train,0.9999999421483491,1.0,1.1624413876651801e-11
linear,k0,r2,0,100,test,1.0,1.0,1.1696233911950848e-11
linear,k0,r2,0,200,train,1.0,1.0,1.225420251382836e-10
linear,k0,r2,0,200,test,0.9999999723798615,1.0,1.222936640843386e-10
linear,k0,r2,0,250,train,0.9999999931858996,0.9999999403953552,1.0064304254851362e-09
linear,k0,r2,0,250,test,1.0,0.9999999403953552,1.0028935182315735e-09
linear,k0,r2,0,500,train,0.9999542689829792,0.9992534518241882,1.5994540066261636e-05
linear,k0,r2,0,500,test,0.9999533739274533,0.9992523789405823,1.579014933668077e-05
linear,k1,r5,0,10,train,0.07962806983674528,-0.6956039667129517,0.03500823970688017
linear,k1,r5,0,10,test,0.07066864857358102,-0.7164312601089478,0.03520277515053749
linear,k1,r5,0,50,train,0.3598600704171082,0.12867140769958496,0.018030497098439617
linear,k1,r5,0,50,test,0.3618671048494886,0.1295298933982849,0.017890507727861403
linear,k1,r5,0,100,train,0.5354687727770816,0.2559404969215393,0.01539489842559162
linear,k1,r5,0,100,test,0.520734928314621,0.24657702445983887,0.015490385331213474
linear,k1,r5,0,200,train,0.5999985690628556,0.2783595323562622,0.014950936735683196
linear,k1,r5,0,200,test,0.5925226942642482,0.27569741010665894,0.014729497395455838
linear,k1,r5,0,250,train,0.6151953203027589,0.3263462781906128,0.013947371544467436
linear,k1,r5,0,250,test,0.607687238385151,0.3235700726509094,0.013830719236284494
linear,k1,r5,0,500,train,0.6405402696662285,0.3515666127204895,0.013434140791965497
linear,k1,r5,0,500,test,0.6331223004028157,0.34567803144454956,0.013342282641679049
linear,k1,r4,0,10,train,0.028949509290572634,-0.6567400693893433,0.03795227035880089
linear,k1,r4,0,10,test,0.013611701305139112,-0.6779820919036865,0.03843974396586418
linear,k1,r4,0,50,train,0.39137277339068866,0.15119796991348267,0.019447811241996914
linear,k1,r4,0,50,test,0.3956151920263491,0.15486657619476318,0.019293361529707908
linear,k1,r4,0,100,train,0.3509719400826327,0.1203414797782898,0.020171299674793294
linear,k1,r4,0,100,test,0.3408546524617958,0.1145009994506836,0.020151959732174873
linear,k1,r4,0,200,train,0.5137290795644832,0.23072975873947144,0.017622218140073725
linear,k1,r4,0,200,test,0.5158509288754298,0.23068708181381226,0.017701451480388642
linear,k1,r4,0,250,train,0.5186796532207955,0.21935433149337769,0.017880169574070622
linear,k1,r4,0,250,test,0.5222976982268254,0.2179175615310669,0.01797134820371866
linear,k1,r4,0,500,train,0.5326039181808693,0.2465011477470398,0.01725428324897547
linear,k1,r4,0,500,test,0.5367992006896191,0.250347375869751,0.017223081924021243
linear,k1,r7,0,10,train,0.306413061166689,-0.1652597188949585,0.028285896503611616
linear,k1,r7,0,10,test,0.3030761235692966,-0.17092454433441162,0.028187788277864455
linear,k1,r7,0,50,train,0.27933913222203455,0.061209797859191895,0.0227628209088978
linear,k1,r7,0,50,test,0.2698925060851167,0.05198568105697632,0.02280563339591026
linear,k1,r7,0,100,train,0.6181073783350226,0.3291766047477722,0.016263327365250962
linear,k1,r7,0,100,test,0.6128766182950904,0.32467520236968994,0.016293780133128166
linear,k1,r7,0,200,train,0.6354600594194826,0.34267860651016235,0.01597629427104383
linear,k1,r7,0,200,test,0.6298923020578924,0.3402968645095825,0.016129940934479236
linear,k1,r7,0,250,train,0.609285285446111,0.27110999822616577,0.01771848930700405
linear,k1,r7,0,250,test,0.6023162362318217,0.2678685188293457,0.017891285382211207
linear,k1,r7,0,500,train,0.6517938484523512,0.3167542815208435,0.016604176017682295
linear,k1,r7,0,500,test,0.6473278084529831,0.31199610233306885,0.016837934218347072
linear,k1,r2,0,10,train,-0.014399036417401728,-1.1360797882080078,0.04507351941183994
linear,k1,r2,0,10,test,-0.012749761577788954,-1.1733250617980957,0.04579590335488319
linear,k1,r2,0,50,train,0.5311758094426664,0.27185171842575073,0.015442543467016597
linear,k1,r2,0,50,test,0.517955185614835,0.26018279790878296,0.015522080473601818
linear,k1,r2,0,100,train,0.4510979939844928,0.19375282526016235,0.017046428530624037
linear,k1,r2,0,100,test,0.4476420011908657,0.19103974103927612,0.017000751569867134
linear,k1,r2,0,200,train,0.6464164195987413,0.38402676582336426,0.01304365462950758
linear,k1,r2,0,200,test,0.6351975187423164,0.3736568093299866,0.012993005383759738
linear,k1,r2,0,250,train,0.6295686120313174,0.30433720350265503,0.01472208575924506
linear,k1,r2,0,250,test,0.618813009778606,0.29583650827407837,0.014705435186624528
linear,k1,r2,0,500,train,0.6472106398906992,0.35025614500045776,0.013757429991823595
linear,k1,r2,0,500,test,0.6375432064882834,0.3431518077850342,0.013651927281171084
linear,k2,r5,0,10,train,-0.014056899991417383,-5.025166034698486,0.12398152484705574
linear,k2,r5,0,10,test,-0.018240927775397042,-4.871832847595215,0.12310408353805542
linear,k2,r5,0,50,train,0.0017225336519180318,-0.23035931587219238,0.02543053570154466
linear,k2,r5,0,50,test,0.004845497601357052,-0.22777855396270752,0.025836092978715898
linear,k2,r5,0,100,train,0.004050825416618442,-0.14838337898254395,0.02371674070232793
linear,k2,r5,0,100,test,0.022600514453850473,-0.12976086139678955,0.023743555322289465
linear,k2,r5,0,200,train,0.042824422311473306,-0.04973006248474121,0.021644633515058336
linear,k2,r5,0,200,test,0.055553240782535436,-0.04063904285430908,0.022142946906387805
linear,k2,r5,0,250,train,-0.0733455286123194,-0.07979834079742432,0.022258928498706303
linear,k2,r5,0,250,test,-0.04752275059051908,-0.06556689739227295,0.022608943097293378
linear,k2,r5,0,500,train,0.011005966112899224,-0.016544342041015625,0.020965742249343847
linear,k2,r5,0,500,test,0.010803297486198737,-0.016295194625854492,0.02137205619364977
linear,k2,r4,0,10,train,0.030897054535187464,-5.4733757972717285,0.13056828003180654
linear,k2,r4,0,10,test,0.008483737968064467,-5.651968002319336,0.13216953873634338
linear,k2,r4,0,50,train,-0.03695533855330525,-0.3115886449813843,0.02646571466405141
linear,k2,r4,0,50,test,-0.025894766094125332,-0.30551421642303467,0.02588241286575794
linear,k2,r4,0,100,train,-0.013258752282253374,-0.10834264755249023,0.022392873015058667
linear,k2,r4,0,100,test,-0.004266066337275554,-0.10375165939331055,0.021874669939279556
linear,k2,r4,0,200,train,0.10148033065279402,-0.005924344062805176,0.020313650268960644
linear,k2,r4,0,200,test,0.11457060913131878,-0.00047647953033447266,0.01964536439627409
linear,k2,r4,0,250,train,-0.018348502545696414,-0.06942951679229736,0.021595963402777106
linear,k2,r4,0,250,test,-0.00047559519573543013,-0.06089520454406738,0.02076873295009136
linear,k2,r4,0,500,train,0.16908053497707953,0.028565824031829834,0.01960339377055297
linear,k2,r4,0,500,test,0.18291245823085994,0.03326326608657837,0.01896758135408163
linear,k2,r7,0,10,train,-0.06265276376523027,-7.972463607788086,0.1786766828675019
linear,k2,r7,0,10,test,-0.08622942861755037,-8.033736228942871,0.1812456429004669
linear,k2,r7,0,50,train,0.012623129314142396,-0.23764729499816895,0.02465729287972576
linear,k2,r7,0,50,test,-0.0007763069408215362,-0.24759626388549805,0.0250160027295351
linear,k2,r7,0,100,train,0.013810483933991823,-0.10284113883972168,0.021932432722104222
linear,k2,r7,0,100,test,0.03620524477366999,-0.08957350254058838,0.021904028952121735
linear,k2,r7,0,200,train,0.01772449273471833,-0.059288740158081055,0.021095608839312115
linear,k2,r7,0,200,test,0.00979922575678338,-0.06364691257476807,0.021420275606215
linear,k2,r7,0,250,train,0.030713471840856457,-0.04784667491912842,0.02086164812381203
linear,k2,r7,0,250,test,0.016824129924283282,-0.0537794828414917,0.021247393637895583
linear,k2,r7,0,500,train,-0.01676745794848209,-0.0350269079208374,0.020615289541515144
linear,k2,r7,0,500,test,-0.008878201354068027,-0.03365433216094971,0.02081274352967739
linear,k2,r2,0,10,train,0.029743343558707957,-11.021811485290527,0.21916740975881877
linear,k2,r2,0,10,test,0.0335495269106012,-11.07585620880127,0.21846991777420044
linear,k2,r2,0,50,train,0.055795484764012596,-0.20176029205322266,0.021943729664934308
linear,k2,r2,0,50,test,0.031392028032395325,-0.22708463668823242,0.02219637334346771
linear,k2,r2,0,100,train,-0.001578108133654956,-0.18174493312835693,0.02152280185959841
linear,k2,r2,0,100,test,0.0031396886713201955,-0.1763472557067871,0.021410035714507104
linear,k2,r2,0,200,train,0.022298005375295207,-0.0539623498916626,0.0192127040511853
linear,k2,r2,0,200,test,0.020144642652734746,-0.05624258518218994,0.019185172952711584
linear,k2,r2,0,250,train,0.008330346336142382,-0.06123220920562744,0.01933125315888508
linear,k2,r2,0,250,test,0.004046179927548854,-0.06374168395996094,0.01927608996629715
linear,k2,r2,0,500,train,-0.03266842128115314,-0.03426980972290039,0.01885157632263931
linear,k2,r2,0,500,test,-0.04462067480341991,-0.038500070571899414,0.01884305998682976
linear,k3,r5,0,10,train,0.0067506456991202335,-1.5095558166503906,0.04975581796545731
linear,k3,r5,0,10,test,0.0060219676097647,-1.5400588512420654,0.05003364533185959
linear,k3,r5,0,50,train,0.01976357088877429,-0.20150506496429443,0.023882412498718815
linear,k3,r5,0,50,test,0.02154145166423191,-0.1989574432373047,0.023466341197490692
linear,k3,r5,0,100,train,0.0320554879033544,-0.04907822608947754,0.020835018765769507
linear,k3,r5,0,100,test,0.029157271233232918,-0.05109524726867676,0.02059912420809269
linear,k3,r5,0,200,train,0.012753865225336072,-0.04223036766052246,0.020711543894297368
linear,k3,r5,0,200,test,0.012490766308562953,-0.04342174530029297,0.020678197406232356
linear,k3,r5,0,250,train,0.0877756785275096,-0.003238201141357422,0.01993169539884941
linear,k3,r5,0,250,test,0.08300102900329454,-0.005464792251586914,0.019907507114112377
linear,k3,r5,0,500,train,0.06144078535288999,-0.010820388793945312,0.02008411514799337
linear,k3,r5,0,500,test,0.05648923468429001,-0.012904524803161621,0.020054718106985094
linear,k3,r4,0,10,train,-0.009562914883051277,-3.609882354736328,0.092011826995172
linear,k3,r4,0,10,test,-0.010377064644903733,-3.678619861602783,0.09110019654035569
linear,k3,r4,0,50,train,-0.03328496887801996,-0.10826945304870605,0.022056310878772484
linear,k3,r4,0,50,test,-0.04718955037381001,-0.12203514575958252,0.02180953659117222
linear,k3,r4,0,100,train,0.04066175511471032,-0.06571197509765625,0.021201676444003458
linear,k3,r4,0,100,test,0.021290522666549627,-0.0807030200958252,0.021004090458154677
linear,k3,r4,0,200,train,0.017239229105722217,-0.024187803268432617,0.020385497627226083
linear,k3,r4,0,200,test,0.011181594437600584,-0.025569677352905273,0.019826874881982804
linear,k3,r4,0,250,train,0.034944172956705585,-0.007730841636657715,0.020060420489391766
linear,k3,r4,0,250,test,0.0305353892423188,-0.008473992347717285,0.01939032357186079
linear,k3,r4,0,500,train,0.038150640330050445,-0.005392670631408691,0.020009557187959954
linear,k3,r4,0,500,test,0.043192080838671876,-0.004412055015563965,0.019330166280269623
linear,k3,r7,0,10,train,0.013936732265747426,-1.4386272430419922,0.05081142249860262
linear,k3,r7,0,10,test,0.03473017506684711,-1.37815523147583,0.04931064322590828
linear,k3,r7,0,50,train,-0.04683553659728533,-0.32883644104003906,0.027635991279231876
linear,k3,r7,0,50,test,-0.0471081677034178,-0.32633328437805176,0.027590135112404823
linear,k3,r7,0,100,train,-0.0023363055853745374,-0.06824696063995361,0.022207362185183325
linear,k3,r7,0,100,test,-0.003078152962825348,-0.06781256198883057,0.02215285524725914
linear,k3,r7,0,200,train,0.07468360541937694,-0.0046263933181762695,0.020881796104682458
linear,k3,r7,0,200,test,0.07127659726167779,-0.005193352699279785,0.02116440758109093
linear,k3,r7,0,250,train,0.05265833777936681,-0.007620334625244141,0.020943079043079068
linear,k3,r7,0,250,test,0.07043961083666228,-0.0024831295013427734,0.02122142054140568
linear,k3,r7,0,500,train,0.05544572425322808,-0.017765402793884277,0.021151845016189524
linear,k3,r7,0,500,test,0.06077921970471145,-0.01602637767791748,0.02140532024204731
linear,k3,r2,0,10,train,0.020094496885374805,-1.9516932964324951,0.05956794870527167
linear,k3,r2,0,10,test,0.02204305136068274,-1.9912762641906738,0.05895533785223961
linear,k3,r2,0,50,train,0.016553918079616613,-0.2592628002166748,0.025385941133687372
linear,k3,r2,0,50,test,0.02129811865277742,-0.2669789791107178,0.02492521479725838
linear,k3,r2,0,100,train,-0.014304116363118194,-0.08295166492462158,0.021774884215311
linear,k3,r2,0,100,test,-0.006138665221065653,-0.0802149772644043,0.021290932968258857
linear,k3,r2,0,200,train,0.014118348304274053,-0.026439309120178223,0.020650359676093667
linear,k3,r2,0,200,test,0.013062396348380911,-0.027555465698242188,0.020196420699357988
linear,k3,r2,0,250,train,0.05082386873701921,-0.010741710662841797,0.020345981358676345
linear,k3,r2,0,250,test,0.03737472503360029,-0.01576089859008789,0.019905862025916578
linear,k3,r2,0,500,train,0.05288962488337849,-0.002467513084411621,0.020174003684440174
linear,k3,r2,0,500,test,0.03810309603729278,-0.005795598030090332,0.019741639122366907
linear,k4,r5,0,10,train,0.03953641159293744,-0.006646513938903809,0.021035298901168925
linear,k4,r5,0,10,test,0.02155575164146506,-0.008960604667663574,0.02076970674097538
linear,k4,r5,0,50,train,0.03965631827282642,-0.012790083885192871,0.02116462617720428
linear,k4,r5,0,50,test,0.019956067361279917,-0.015236377716064453,0.020901553332805634
linear,k4,r5,0,100,train,0.026086036030707492,-0.0133439302444458,0.021171812654325838
linear,k4,r5,0,100,test,0.020086248585785338,-0.01313936710357666,0.02085266038775444
linear,k4,r5,0,200,train,0.04044476279367554,-0.07731759548187256,0.022495824038176924
linear,k4,r5,0,200,test,0.029727188833315932,-0.0832977294921875,0.022130879573523998
linear,k4,r5,0,250,train,0.03980246833804724,-0.7812601327896118,0.03719450563595102
linear,k4,r5,0,250,test,0.02055367645108526,-0.8031889200210571,0.036900241300463675
linear,k4,r5,0,500,train,0.029207718442862643,-0.04623401165008545,0.021846543745817366
linear,k4,r5,0,500,test,0.008067951722834215,-0.05324816703796387,0.021532113663852215
linear,k4,r4,0,10,train,0.04767915529442515,0.0015952587127685547,0.018553591382346656
linear,k4,r4,0,10,test,0.042066167144440836,-0.00010228157043457031,0.018615755438804626
linear,k4,r4,0,50,train,0.05336065490954878,-0.004059314727783203,0.018648565403724972
linear,k4,r4,0,50,test,0.058106728982546485,-0.00017082691192626953,0.018622392043471336
linear,k4,r4,0,100,train,0.04329205950012578,-0.009592652320861816,0.018769827916433935
linear,k4,r4,0,100,test,0.04753302930362402,-0.003963947296142578,0.018693873658776283
linear,k4,r4,0,200,train,0.04330451901684095,-0.15284621715545654,0.021489922158621454
linear,k4,r4,0,200,test,0.03645683304398992,-0.13099145889282227,0.021164304576814175
linear,k4,r4,0,250,train,0.0549817011172893,-0.012757658958435059,0.01887369473036882
linear,k4,r4,0,250,test,0.05330222638721381,-0.007268071174621582,0.018828576989471914
linear,k4,r4,0,500,train,0.0441791076056311,-0.0049822330474853516,0.018734266276697855
linear,k4,r4,0,500,test,0.03155160155870984,-0.01262521743774414,0.018878554925322533
linear,k4,r7,0,10,train,0.025908984373299082,-0.0023043155670166016,0.01875373779943115
linear,k4,r7,0,10,test,0.0233498591972523,-0.0029135942459106445,0.01855418048799038
linear,k4,r7,0,50,train,0.017480512440070886,-0.017212867736816406,0.01902991415638673
linear,k4,r7,0,50,test,0.03801393433051192,-0.012026309967041016,0.018734050169587135
linear,k4,r7,0,100,train,0.025394178658643594,-0.2677638530731201,0.023735525282590014
linear,k4,r7,0,100,test,0.023088943201554968,-0.27741456031799316,0.023610060289502143
linear,k4,r7,0,200,train,0.021902801757215942,-0.3016791343688965,0.02438505955443189
linear,k4,r7,0,200,test,0.019493649622155995,-0.31379079818725586,0.024233462847769262
linear,k4,r7,0,250,train,0.010937228754218622,-0.2050715684890747,0.02257121102632703
linear,k4,r7,0,250,test,0.013764046636431493,-0.19963359832763672,0.02219012826681137
linear,k4,r7,0,500,train,0.02496636739202497,-0.09154379367828369,0.020441855681506364
linear,k4,r7,0,500,test,0.013873252373742373,-0.090370774269104,0.02017681524157524
linear,k4,r2,0,10,train,0.04858407344608706,-0.0012913942337036133,0.018697914814478474
linear,k4,r2,0,10,test,0.03595060049356574,-0.0034172534942626953,0.01877455525100231
linear,k4,r2,0,50,train,0.028919868889734593,-0.0019369125366210938,0.018713409375203282
linear,k4,r2,0,50,test,0.04639252289900164,0.00032830238342285156,0.01870272494852543
linear,k4,r2,0,100,train,0.03207904920226276,-0.1869492530822754,0.022189509515699587
linear,k4,r2,0,100,test,0.039453970815436556,-0.18588125705718994,0.022164663672447203
linear,k4,r2,0,200,train,0.046086968298215146,-0.07574701309204102,0.020135013537632453
linear,k4,r2,0,200,test,0.031750153467606124,-0.07821869850158691,0.019879998452961446
linear,k4,r2,0,250,train,0.027278991791546373,-0.1342698335647583,0.021228806895984186
linear,k4,r2,0,250,test,0.03357822638616703,-0.1350466012954712,0.020940939709544183
linear,k4,r2,0,500,train,0.047811905896012696,-0.024043679237365723,0.01916677429265267
linear,k4,r2,0,500,test,0.04344696612062893,-0.024855613708496094,0.01888938471674919
linear,k5,r5,0,10,train,-0.0019023592083067167,-4.510782241821289,0.11446365361150942
linear,k5,r5,0,10,test,0.0034197431825201408,-4.451123237609863,0.11492402702569962
linear,k5,r5,0,50,train,0.002288416449215333,-0.22097623348236084,0.02535142798564936
linear,k5,r5,0,50,test,-0.0018722321488158222,-0.22304785251617432,0.02570108100771904
linear,k5,r5,0,100,train,0.00399951042985866,-0.04961371421813965,0.02174861464453371
