model,landscape,replicate,train_regime,cv_fold,test_data,pearson_r,r2,mse_loss,train_epochs
blstm,k2,r2,M0-M1,0,M2,0.175155626,-0.694763059,0.022125384,
blstm,k2,r2,M0-M1,0,M3,0.066902361,-1.269150956,0.037546512,
blstm,k2,r2,M0-M1,0,M4,0.077182505,-1.884724613,0.049841169,
blstm,k2,r2,M0-M1,0,M5,0.004252125,-2.471683826,0.062429115,
blstm,k2,r2,M0-M1,0,M6,-0.01306363,-2.776046149,0.072421797,
blstm,k2,r2,M0-M2,0,train,0.834296506,0.688028231,0.005629092,64
blstm,k2,r2,M0-M2,0,M1,0.809731318,0.607109558,0.002341935,
blstm,k2,r2,M0-M2,0,M2,0.654352355,0.349691695,0.008489872,
blstm,k2,r2,M0-M2,0,M3,0.563297734,0.120055529,0.014560002,
blstm,k2,r2,M0-M2,0,M4,0.319088224,-0.45350625,0.025113126,
blstm,k2,r2,M0-M2,0,M5,0.102761778,-1.005576172,0.036083926,
blstm,k2,r2,M0-M2,0,M6,-0.168147695,-1.617433103,0.049825806,
blstm,k2,r2,M0-M3,0,train,0.948223669,0.898630402,0.001932995,52
blstm,k2,r2,M0-M3,0,M1,0.859548604,0.73791647,0.001562223,
blstm,k2,r2,M0-M3,0,M2,0.943371858,0.889287653,0.001445366,
blstm,k2,r2,M0-M3,0,M3,0.867661995,0.746326599,0.004197407,
blstm,k2,r2,M0-M3,0,M4,0.722851516,0.460478427,0.009321648,
blstm,k2,r2,M0-M3,0,M5,0.37046541,-0.185425215,0.021378841,
blstm,k2,r2,M0-M3,0,M6,0.016721678,-0.742127274,0.033135451,
blstm,k2,r2,M0-M4,0,train,0.991461907,0.981930648,0.000338059,67
blstm,k2,r2,M0-M4,0,M1,0.987722438,0.974327109,0.000153031,
blstm,k2,r2,M0-M4,0,M2,0.988223935,0.97575862,0.000316475,
blstm,k2,r2,M0-M4,0,M3,0.987114332,0.972934667,0.000447837,
blstm,k2,r2,M0-M4,0,M4,0.967695619,0.93428235,0.001135444,
blstm,k2,r2,M0-M4,0,M5,0.911777519,0.82475732,0.003154975,
blstm,k2,r2,M0-M4,0,M6,0.682318466,0.421770793,0.011017654,
blstm,k2,r2,M0-M5,0,train,0.997055702,0.994032446,0.000107382,72
blstm,k2,r2,M0-M5,0,M1,0.998652704,0.993214859,4.04E-05,
blstm,k2,r2,M0-M5,0,M2,0.997178951,0.99288504,9.29E-05,
blstm,k2,r2,M0-M5,0,M3,0.996687061,0.992516738,0.000123822,
blstm,k2,r2,M0-M5,0,M4,0.996175503,0.99206417,0.000137112,
blstm,k2,r2,M0-M5,0,M5,0.993970327,0.987696654,0.000222373,
blstm,k2,r2,M0-M5,0,M6,0.983411436,0.961123293,0.000732083,
blstm,k2,r2,M0-M6,0,train,0.997575085,0.99513944,8.88E-05,67
blstm,k2,r2,M0-M6,0,M1,0.995411939,0.957483652,0.000253431,
blstm,k2,r2,M0-M6,0,M2,0.994004092,0.982038334,0.000234492,
blstm,k2,r2,M0-M6,0,M3,0.996573899,0.992797176,0.000119182,
blstm,k2,r2,M0-M6,0,M4,0.996729003,0.993458093,0.000113029,
blstm,k2,r2,M0-M6,0,M5,0.996754689,0.993422405,0.000119014,
blstm,k2,r2,M0-M6,0,M6,0.997005805,0.993923447,0.000114143,
blstm,k2,r4,M0-M1,0,train,0.055432941,-0.092210906,0.013123706,22
blstm,k2,r4,M0-M1,0,M1,-0.486991192,-0.615131016,0.018776154,
blstm,k2,r4,M0-M1,0,M2,-0.011282941,-0.032233961,0.019236909,
blstm,k2,r4,M0-M1,0,M3,0.010660358,-0.027017327,0.019292029,
blstm,k2,r4,M0-M1,0,M4,-0.011040242,-0.027810679,0.019908288,
blstm,k2,r4,M0-M1,0,M5,-0.00847399,-0.03166406,0.021168096,
blstm,k2,r4,M0-M1,0,M6,0.087779291,-0.006156974,0.019465177,
blstm,k2,r4,M0-M2,0,train,0.501468092,0.21118603,0.013250696,18
blstm,k2,r4,M0-M2,0,M1,0.836749424,-0.007714631,0.011714842,
blstm,k2,r4,M0-M2,0,M2,0.342487317,0.110117276,0.016584026,
blstm,k2,r4,M0-M2,0,M3,0.299402046,0.045108477,0.017937178,
blstm,k2,r4,M0-M2,0,M4,0.181982375,-0.122004661,0.021732792,
blstm,k2,r4,M0-M2,0,M5,0.080491078,-0.229518516,0.025267304,
blstm,k2,r4,M0-M2,0,M6,0.062078748,-0.297641118,0.025555795,
blstm,k2,r4,M0-M3,0,train,0.978037996,0.95617164,0.00089164,77
blstm,k2,r4,M0-M3,0,M1,0.993120297,0.972435222,0.000320445,
blstm,k2,r4,M0-M3,0,M2,0.9804901,0.958287157,0.000777368,
blstm,k2,r4,M0-M3,0,M3,0.90491986,0.817436378,0.00342937,
blstm,k2,r4,M0-M3,0,M4,0.796927081,0.610554221,0.007543412,
blstm,k2,r4,M0-M3,0,M5,0.524174565,0.047903903,0.01950954,
blstm,k2,r4,M0-M3,0,M6,0.225262878,-0.71939019,0.034102395,
blstm,k2,r4,M0-M4,0,train,0.994362856,0.988731833,0.000224313,63
blstm,k2,r4,M0-M4,0,M1,0.99056579,0.978972999,0.000244442,
blstm,k2,r4,M0-M4,0,M2,0.994877752,0.989487289,0.000195917,
blstm,k2,r4,M0-M4,0,M3,0.993518556,0.986940423,0.000245318,
blstm,k2,r4,M0-M4,0,M4,0.985593572,0.971060997,0.000560537,
blstm,k2,r4,M0-M4,0,M5,0.955018459,0.907130657,0.001908995,
blstm,k2,r4,M0-M4,0,M6,0.797796506,0.578790617,0.00825183,
blstm,k2,r4,M0-M5,0,train,0.995869547,0.991558313,0.000171047,36
blstm,k2,r4,M0-M5,0,M1,0.997649861,0.995283015,5.48E-05,
blstm,k2,r4,M0-M5,0,M2,0.996284622,0.992401581,0.000141606,
blstm,k2,r4,M0-M5,0,M3,0.995710874,0.991340929,0.000162656,
blstm,k2,r4,M0-M5,0,M4,0.995626825,0.991208067,0.000170296,
blstm,k2,r4,M0-M5,0,M5,0.994180674,0.988136746,0.000244013,
blstm,k2,r4,M0-M5,0,M6,0.985201935,0.966166787,0.000663864,
blstm,k2,r4,M0-M6,0,train,0.997963662,0.995820295,8.45E-05,50
blstm,k2,r4,M0-M6,0,M1,0.999788672,0.991663782,9.69E-05,
blstm,k2,r4,M0-M6,0,M2,0.997929733,0.995118291,9.10E-05,
blstm,k2,r4,M0-M6,0,M3,0.99755837,0.995041226,9.31E-05,
blstm,k2,r4,M0-M6,0,M4,0.997496078,0.994804959,0.000100626,
blstm,k2,r4,M0-M6,0,M5,0.997672814,0.995251218,9.78E-05,
blstm,k2,r4,M0-M6,0,M6,0.997372844,0.994719781,0.00010275,
blstm,k2,r0,M0-M1,0,train,0.307344609,-0.231081452,0.021274632,21
blstm,k2,r0,M0-M1,0,M1,-0.848303229,-0.498498882,0.005522524,
blstm,k2,r0,M0-M1,0,M2,0.057670928,0.0001046,0.020188186,
blstm,k2,r0,M0-M1,0,M3,0.111877662,0.010993696,0.021796536,
blstm,k2,r0,M0-M1,0,M4,0.009958213,-0.035862615,0.022651881,
blstm,k2,r0,M0-M1,0,M5,-0.039912404,-0.091506418,0.024490434,
blstm,k2,r0,M0-M1,0,M6,0.025134567,-0.183984737,0.023372098,
blstm,k2,r0,M0-M2,0,train,0.606014786,0.365373134,0.013406997,24
blstm,k2,r0,M0-M2,0,M1,0.79037353,0.58448829,0.001531315,
blstm,k2,r0,M0-M2,0,M2,0.412402026,0.11610995,0.017846003,
blstm,k2,r0,M0-M2,0,M3,0.346454925,0.013469036,0.021741983,
blstm,k2,r0,M0-M2,0,M4,0.181463041,-0.293598862,0.028287964,
blstm,k2,r0,M0-M2,0,M5,0.072254311,-0.544969142,0.034737896,
blstm,k2,r0,M0-M2,0,M6,-0.027563508,-0.913294321,0.037359037,
blstm,k2,r0,M0-M3,0,train,0.962885335,0.926954871,0.001617217,68
blstm,k2,r0,M0-M3,0,M1,0.920932039,0.488181005,0.001886243,
blstm,k2,r0,M0-M3,0,M2,0.960168298,0.921208636,0.001590821,
blstm,k2,r0,M0-M3,0,M3,0.890372022,0.79171967,0.004590253,
blstm,k2,r0,M0-M3,0,M4,0.74749948,0.515443219,0.010596116,
blstm,k2,r0,M0-M3,0,M5,0.417907642,-0.055645164,0.023601315,
blstm,k2,r0,M0-M3,0,M6,0.116249994,-0.651061538,0.032655086,
blstm,k2,r0,M0-M4,0,train,0.993147057,0.984922478,0.000338546,73
blstm,k2,r0,M0-M4,0,M1,0.935431038,0.845702005,0.000568645,
blstm,k2,r0,M0-M4,0,M2,0.994796389,0.986694753,0.000268637,
blstm,k2,r0,M0-M4,0,M3,0.99003408,0.97821671,0.000480078,
blstm,k2,r0,M0-M4,0,M4,0.974824464,0.94932375,0.00110817,
blstm,k2,r0,M0-M4,0,M5,0.919126203,0.843792889,0.003494984,
blstm,k2,r0,M0-M4,0,M6,0.681698327,0.407319921,0.011552704,
blstm,k2,r0,M0-M5,0,train,0.996999842,0.993993921,0.000137632,65
blstm,k2,r0,M0-M5,0,M1,0.981202598,0.954702332,0.000166939,
blstm,k2,r0,M0-M5,0,M2,0.997669241,0.995143232,9.81E-05,
blstm,k2,r0,M0-M5,0,M3,0.996561039,0.993090811,0.00015227,
blstm,k2,r0,M0-M5,0,M4,0.995307066,0.990554545,0.00020655,
blstm,k2,r0,M0-M5,0,M5,0.993857194,0.987503574,0.000280936,
blstm,k2,r0,M0-M5,0,M6,0.979869291,0.957333475,0.000853177,
blstm,k2,r0,M0-M6,0,train,0.997807332,0.995516417,9.87E-05,70
blstm,k2,r0,M0-M6,0,M1,0.968977557,0.931462191,0.000252587,
blstm,k2,r0,M0-M6,0,M2,0.99660671,0.992770426,0.000145967,
blstm,k2,r0,M0-M6,0,M3,0.996781205,0.992507226,0.000165132,
blstm,k2,r0,M0-M6,0,M4,0.996739956,0.992973638,0.00015365,
blstm,k2,r0,M0-M6,0,M5,0.996850479,0.993428264,0.0001477,
blstm,k2,r0,M0-M6,0,M6,0.996295352,0.99249317,0.000148378,
blstm,k2,r7,M0-M1,0,train,0.436802249,-0.035652853,0.019251566,22
blstm,k2,r7,M0-M1,0,M1,-0.821608889,-0.157186402,0.03138753,
blstm,k2,r7,M0-M1,0,M2,0.190622615,-0.270735275,0.031985212,
blstm,k2,r7,M0-M1,0,M3,-0.040902347,-0.717656117,0.040902477,
blstm,k2,r7,M0-M1,0,M4,0.039855312,-0.990963112,0.040558081,
blstm,k2,r7,M0-M1,0,M5,0.025107384,-1.193507593,0.042571099,
blstm,k2,r7,M0-M1,0,M6,0.112605518,-1.529613336,0.049311765,
blstm,k2,r7,M0-M2,0,train,0.676962041,0.457430432,0.012533089,26
blstm,k2,r7,M0-M2,0,M1,0.925278918,0.66946825,0.008965344,
blstm,k2,r7,M0-M2,0,M2,0.685647629,0.463328725,0.013508355,
blstm,k2,r7,M0-M2,0,M3,0.445349298,0.085050509,0.021787656,
blstm,k2,r7,M0-M2,0,M4,0.241814908,-0.575908246,0.032102961,
blstm,k2,r7,M0-M2,0,M5,0.075568884,-1.400860723,0.046612397,
blstm,k2,r7,M0-M2,0,M6,0.022356562,-2.049200211,0.060176866,
blstm,k2,r7,M0-M3,0,train,0.972961005,0.944973933,0.001362377,83
blstm,k2,r7,M0-M3,0,M1,0.98193257,0.911563858,0.002398742,
blstm,k2,r7,M0-M3,0,M2,0.930779269,0.854992233,0.003649937,
blstm,k2,r7,M0-M3,0,M3,0.903392118,0.809481971,0.004536799,
blstm,k2,r7,M0-M3,0,M4,0.724189316,0.477935286,0.010635026,
blstm,k2,r7,M0-M3,0,M5,0.36955705,-0.190673212,0.023007356,
blstm,k2,r7,M0-M3,0,M6,0.136570279,-0.67325207,0.03245453,
blstm,k2,r7,M0-M4,0,train,0.993246247,0.986344576,0.00029303,71
blstm,k2,r7,M0-M4,0,M1,0.991774438,0.980580781,0.000526727,
blstm,k2,r7,M0-M4,0,M2,0.989124601,0.978273497,0.00054687,
blstm,k2,r7,M0-M4,0,M3,0.990340119,0.980322301,0.000468584,
blstm,k2,r7,M0-M4,0,M4,0.977449434,0.955308279,0.000910419,
blstm,k2,r7,M0-M4,0,M5,0.889512776,0.79053964,0.004074718,
blstm,k2,r7,M0-M4,0,M6,0.624726617,0.328058362,0.013115306,
blstm,k2,r7,M0-M5,0,train,0.996510275,0.992985164,0.000141692,59
blstm,k2,r7,M0-M5,0,M1,0.995089027,0.989011164,0.000298061,
blstm,k2,r7,M0-M5,0,M2,0.995712798,0.991126447,0.000223353,
blstm,k2,r7,M0-M5,0,M3,0.996191972,0.992255829,0.000184412,
blstm,k2,r7,M0-M5,0,M4,0.994352891,0.988500692,0.000234253,
blstm,k2,r7,M0-M5,0,M5,0.99299814,0.985521987,0.000280394,
blstm,k2,r7,M0-M5,0,M6,0.97625046,0.941059159,0.001151341,
blstm,k2,r7,M0-M6,0,train,0.997773518,0.995458445,9.04E-05,70
blstm,k2,r7,M0-M6,0,M1,0.998316602,0.993201008,0.000184416,
blstm,k2,r7,M0-M6,0,M2,0.996828471,0.993259929,0.000169652,
blstm,k2,r7,M0-M6,0,M3,0.996699816,0.992853491,0.00017018,
blstm,k2,r7,M0-M6,0,M4,0.996277967,0.992369986,0.000155432,
blstm,k2,r7,M0-M6,0,M5,0.996527671,0.992860548,0.000138771,
blstm,k2,r7,M0-M6,0,M6,0.996981776,0.993585031,0.000123773,
blstm,k3,r2,M0-M1,0,train,0.524026859,-0.243900918,0.018376507,23
blstm,k3,r2,M0-M1,0,M1,0.761301007,0.077742194,0.02149047,
blstm,k3,r2,M0-M1,0,M2,0.158908151,-0.681227038,0.034048323,
blstm,k3,r2,M0-M1,0,M3,0.070343358,-0.474949925,0.0312627,
blstm,k3,r2,M0-M1,0,M4,-0.005307802,-0.344068089,0.028387688,
blstm,k3,r2,M0-M1,0,M5,0.004877691,-0.138463051,0.023103568,
blstm,k3,r2,M0-M1,0,M6,0.053540476,-0.033060631,0.0204239,
blstm,k3,r2,M0-M2,0,train,0.381857858,0.140389895,0.017910196,25
blstm,k3,r2,M0-M2,0,M1,0.966091977,0.42415789,0.013418285,
blstm,k3,r2,M0-M2,0,M2,0.322057557,0.074503305,0.018743223,
blstm,k3,r2,M0-M2,0,M3,0.06389185,-0.096734049,0.023246121,
blstm,k3,r2,M0-M2,0,M4,-0.01798267,-0.250371208,0.026408743,
blstm,k3,r2,M0-M2,0,M5,-0.012039246,-0.49804046,0.030420663,
blstm,k3,r2,M0-M2,0,M6,0.020641146,-0.827250114,0.036350345,
blstm,k3,r2,M0-M3,0,train,0.922826836,0.844070323,0.003482656,71
blstm,k3,r2,M0-M3,0,M1,0.928472082,0.722059114,0.006476584,
blstm,k3,r2,M0-M3,0,M2,0.849736884,0.685912037,0.006360931,
blstm,k3,r2,M0-M3,0,M3,0.63960389,0.343285065,0.013919578,
blstm,k3,r2,M0-M3,0,M4,0.478653933,0.001774149,0.021083251,
blstm,k3,r2,M0-M3,0,M5,0.132718175,-0.793138116,0.036378894,
blstm,k3,r2,M0-M3,0,M6,0.010627856,-1.070620842,0.040447457,
blstm,k3,r2,M0-M4,0,train,0.962521772,0.9261753,0.001475556,76
blstm,k3,r2,M0-M4,0,M1,0.968404058,0.917125784,0.001931136,
blstm,k3,r2,M0-M4,0,M2,0.927657556,0.85213466,0.002994579,
blstm,k3,r2,M0-M4,0,M3,0.919308254,0.844956784,0.00328626,
blstm,k3,r2,M0-M4,0,M4,0.817503458,0.664518623,0.007085609,
blstm,k3,r2,M0-M4,0,M5,0.602811849,0.29917917,0.014171074,
blstm,k3,r2,M0-M4,0,M6,0.124187883,-0.492070569,0.02935399,
blstm,k3,r2,M0-M5,0,train,0.976982187,0.954386187,0.00095086,73
blstm,k3,r2,M0-M5,0,M1,0.921647672,0.757175335,0.005658305,
blstm,k3,r2,M0-M5,0,M2,0.96170151,0.923356062,0.001552198,
blstm,k3,r2,M0-M5,0,M3,0.954573129,0.907806601,0.00195411,
blstm,k3,r2,M0-M5,0,M4,0.945280652,0.891899389,0.002283163,
blstm,k3,r2,M0-M5,0,M5,0.889118273,0.79042708,0.004279085,
blstm,k3,r2,M0-M5,0,M6,0.679490495,0.446962563,0.010831309,
blstm,k3,r2,M0-M6,0,train,0.986363361,0.972816909,0.000548058,74
blstm,k3,r2,M0-M6,0,M1,0.954535591,0.800233698,0.004654958,
blstm,k3,r2,M0-M6,0,M2,0.960101355,0.921754678,0.00158463,
blstm,k3,r2,M0-M6,0,M3,0.961751529,0.923001722,0.001632038,
blstm,k3,r2,M0-M6,0,M4,0.962776686,0.926034559,0.001562204,
blstm,k3,r2,M0-M6,0,M5,0.957400891,0.915876321,0.001706393,
blstm,k3,r2,M0-M6,0,M6,0.959268503,0.919479116,0.00158318,
blstm,k3,r4,M0-M1,0,train,0.291084262,-0.236930352,0.017166253,13
blstm,k3,r4,M0-M1,0,M1,-0.15911529,-0.479329316,0.00653693,
blstm,k3,r4,M0-M1,0,M2,0.098230662,-0.047556682,0.024852177,
blstm,k3,r4,M0-M1,0,M3,0.089612206,-0.000909032,0.019243132,
blstm,k3,r4,M0-M1,0,M4,0.053511753,-0.029206169,0.021714382,
blstm,k3,r4,M0-M1,0,M5,-0.031258598,-0.085714537,0.021079662,
blstm,k3,r4,M0-M1,0,M6,0.010337941,-0.163419995,0.02326494,
blstm,k3,r4,M0-M2,0,train,0.323584177,0.097340993,0.014353379,13
blstm,k3,r4,M0-M2,0,M1,0.511363652,-0.160560443,0.005128339,
blstm,k3,r4,M0-M2,0,M2,0.357576337,0.067401004,0.022124927,
blstm,k3,r4,M0-M2,0,M3,0.146125528,-0.008652964,0.019392014,
blstm,k3,r4,M0-M2,0,M4,0.001261365,-0.121105191,0.023653284,
blstm,k3,r4,M0-M2,0,M5,-0.028340387,-0.188250142,0.023048094,
blstm,k3,r4,M0-M2,0,M6,0.007996539,-0.2031282,0.024213322,
blstm,k3,r4,M0-M3,0,train,0.901173612,0.811090572,0.003755046,69
blstm,k3,r4,M0-M3,0,M1,-0.120086531,-0.473139374,0.006509577,
blstm,k3,r4,M0-M3,0,M2,0.838018202,0.671266795,0.007798848,
blstm,k3,r4,M0-M3,0,M3,0.615240171,0.270031212,0.014034129,
blstm,k3,r4,M0-M3,0,M4,0.394452432,-0.258734356,0.026557012,
blstm,k3,r4,M0-M3,0,M5,0.065871102,-1.21573006,0.043258382,
blstm,k3,r4,M0-M3,0,M6,-0.040489542,-1.864319296,0.057117138,
blstm,k3,r4,M0-M4,0,train,0.963042772,0.926900105,0.001454315,97
blstm,k3,r4,M0-M4,0,M1,0.936835642,0.835716619,0.000725943,
blstm,k3,r4,M0-M4,0,M2,0.939988901,0.883578228,0.002761984,
blstm,k3,r4,M0-M4,0,M3,0.90675984,0.82217257,0.003418849,
blstm,k3,r4,M0-M4,0,M4,0.805105868,0.642689664,0.007538599,
blstm,k3,r4,M0-M4,0,M5,0.566798998,0.247958997,0.014595531,
blstm,k3,r4,M0-M4,0,M6,0.134058089,-0.393712403,0.027794973,
blstm,k3,r4,M0-M5,0,train,0.978240464,0.95650072,0.000848938,63
blstm,k3,r4,M0-M5,0,M1,0.876998259,0.737653742,0.001159268,
blstm,k3,r4,M0-M5,0,M2,0.963173284,0.924861714,0.001782577,
blstm,k3,r4,M0-M5,0,M3,0.951173022,0.903353119,0.0018581,
blstm,k3,r4,M0-M5,0,M4,0.948763976,0.89742976,0.002164046,
blstm,k3,r4,M0-M5,0,M5,0.899480221,0.808558054,0.003722304,
blstm,k3,r4,M0-M5,0,M6,0.712398935,0.503183812,0.01004943,
blstm,k3,r4,M0-M6,0,train,0.985500374,0.971119825,0.000577465,60
blstm,k3,r4,M0-M6,0,M1,0.926581014,0.83312827,0.000737381,
blstm,k3,r4,M0-M6,0,M2,0.96977179,0.937688679,0.00147827,
blstm,k3,r4,M0-M6,0,M3,0.960305883,0.919718499,0.001543464,
blstm,k3,r4,M0-M6,0,M4,0.957016433,0.913950838,0.001815481,
blstm,k3,r4,M0-M6,0,M5,0.955557799,0.911601706,0.001719729,
blstm,k3,r4,M0-M6,0,M6,0.954551867,0.909542391,0.001808593,
blstm,k3,r0,M0-M1,0,train,0.145486436,-0.944864786,0.024711495,15
blstm,k3,r0,M0-M1,0,M1,-0.83034318,-0.362979609,0.03471918,
blstm,k3,r0,M0-M1,0,M2,0.040769721,-0.760538357,0.038960692,
blstm,k3,r0,M0-M1,0,M3,-0.045189308,-1.040161792,0.04302343,
blstm,k3,r0,M0-M1,0,M4,0.040692202,-0.995922242,0.03611666,
blstm,k3,r0,M0-M1,0,M5,0.046353974,-0.647150891,0.029467963,
blstm,k3,r0,M0-M1,0,M6,-0.005493781,-0.392712126,0.026613779,
blstm,k3,r0,M0-M2,0,train,0.310724589,0.070355397,0.01762899,12
blstm,k3,r0,M0-M2,0,M1,0.73686617,0.049735958,0.024206076,
blstm,k3,r0,M0-M2,0,M2,0.25171715,0.036840889,0.021314699,
blstm,k3,r0,M0-M2,0,M3,0.075162778,-0.019332068,0.021495923,
blstm,k3,r0,M0-M2,0,M4,-0.000739969,-0.057392203,0.019133748,
blstm,k3,r0,M0-M2,0,M5,-0.003636295,-0.049246146,0.018750261,
blstm,k3,r0,M0-M2,0,M6,0.043873504,-0.03091896,0.019561236,
blstm,k3,r0,M0-M3,0,train,0.883933512,0.777470095,0.004529863,61
blstm,k3,r0,M0-M3,0,M1,0.879778174,0.689959153,0.00789767,
blstm,k3,r0,M0-M3,0,M2,0.819348882,0.633761211,0.00810486,
blstm,k3,r0,M0-M3,0,M3,0.69619381,0.411827362,0.012403529,
blstm,k3,r0,M0-M3,0,M4,0.441589561,-0.100668697,0.019916845,
blstm,k3,r0,M0-M3,0,M5,0.112182043,-0.685661377,0.029969357,
blstm,k3,r0,M0-M3,0,M6,0.030586041,-0.85500698,0.035177913,
blstm,k3,r0,M0-M4,0,train,0.966301271,0.933599946,0.001280538,76
blstm,k3,r0,M0-M4,0,M1,0.99224079,0.914698893,0.002172875,
blstm,k3,r0,M0-M4,0,M2,0.96819127,0.924134205,0.001678909,
blstm,k3,r0,M0-M4,0,M3,0.932380486,0.867050381,0.002803674,
blstm,k3,r0,M0-M4,0,M4,0.830388757,0.683152731,0.005733422,
blstm,k3,r0,M0-M4,0,M5,0.571931147,0.248092751,0.013458322,
blstm,k3,r0,M0-M4,0,M6,0.170276945,-0.46223285,0.02807549,
blstm,k3,r0,M0-M5,0,train,0.983243239,0.966567783,0.000626189,79
blstm,k3,r0,M0-M5,0,M1,0.983960068,0.961466925,0.000981553,
blstm,k3,r0,M0-M5,0,M2,0.969002941,0.932950487,0.001483805,
blstm,k3,r0,M0-M5,0,M3,0.97191122,0.941708399,0.001229267,
blstm,k3,r0,M0-M5,0,M4,0.958026323,0.915827142,0.001523127,
blstm,k3,r0,M0-M5,0,M5,0.927402492,0.85832045,0.002539582,
blstm,k3,r0,M0-M5,0,M6,0.772539192,0.595119836,0.00770739,
blstm,k3,r0,M0-M6,0,train,0.989328928,0.97867676,0.000404002,73
blstm,k3,r0,M0-M6,0,M1,0.967425672,0.913616878,0.002200437,
blstm,k3,r0,M0-M6,0,M2,0.97851139,0.957307216,0.000944791,
blstm,k3,r0,M0-M6,0,M3,0.97541277,0.950121917,0.001051841,
blstm,k3,r0,M0-M6,0,M4,0.973153995,0.946585317,0.000966551,
blstm,k3,r0,M0-M6,0,M5,0.968289278,0.936679837,0.0011348,
blstm,k3,r0,M0-M6,0,M6,0.971805559,0.943422613,0.00109296,
blstm,k3,r7,M0-M1,0,train,0.363396322,-0.057831765,0.017636202,15
blstm,k3,r7,M0-M1,0,M1,0.372194844,0.001792649,0.020770196,
blstm,k3,r7,M0-M1,0,M2,0.208572649,-0.000659376,0.026073849,
blstm,k3,r7,M0-M1,0,M3,0.009555745,-0.360021211,0.025212526,
blstm,k3,r7,M0-M1,0,M4,0.007512718,-0.584358121,0.030958932,
blstm,k3,r7,M0-M1,0,M5,-0.020377003,-0.713971123,0.036828756,
blstm,k3,r7,M0-M1,0,M6,-0.017204762,-0.846566748,0.038672742,
blstm,k3,r7,M0-M2,0,train,0.232528126,0.050520985,0.016579207,13
blstm,k3,r7,M0-M2,0,M1,0.423563368,-0.128210657,0.023475241,
blstm,k3,r7,M0-M2,0,M2,0.284390505,0.037369801,0.025082935,
blstm,k3,r7,M0-M2,0,M3,0.04871807,-0.049787779,0.019461313,
blstm,k3,r7,M0-M2,0,M4,-0.010815954,-0.116138006,0.021809742,
blstm,k3,r7,M0-M2,0,M5,-0.023579888,-0.126248623,0.02418279,
blstm,k3,r7,M0-M2,0,M6,-0.023853549,-0.112188255,0.023335323,
blstm,k3,r7,M0-M3,0,train,0.891619578,0.794308491,0.004538624,61
blstm,k3,r7,M0-M3,0,M1,0.742350897,0.510460736,0.010186086,
blstm,k3,r7,M0-M3,0,M2,0.868139457,0.749342155,0.006531309,
blstm,k3,r7,M0-M3,0,M3,0.663178423,0.391868601,0.011273743,
blstm,k3,r7,M0-M3,0,M4,0.437398954,-0.075504234,0.021015743,
blstm,k3,r7,M0-M3,0,M5,0.131674957,-0.803513148,0.03860862,
blstm,k3,r7,M0-M3,0,M6,-0.009854546,-1.293444967,0.047960654,
blstm,k3,r7,M0-M4,0,train,0.959828135,0.920450193,0.001620439,72
blstm,k3,r7,M0-M4,0,M1,0.952616372,0.865330607,0.002802133,
blstm,k3,r7,M0-M4,0,M2,0.908073331,0.823107816,0.004609221,
blstm,k3,r7,M0-M4,0,M3,0.896708122,0.80076508,0.003693483,
blstm,k3,r7,M0-M4,0,M4,0.81652647,0.659079084,0.006661719,
blstm,k3,r7,M0-M4,0,M5,0.618838765,0.312058626,0.014829616,
blstm,k3,r7,M0-M4,0,M6,0.247482767,-0.409931871,0.029776123,
blstm,k3,r7,M0-M5,0,train,0.978303455,0.956446159,0.000910012,94
blstm,k3,r7,M0-M5,0,M1,0.967293381,0.901475269,0.002050053,
blstm,k3,r7,M0-M5,0,M2,0.92216871,0.839004818,0.004194998,
blstm,k3,r7,M0-M5,0,M3,0.923202637,0.851976192,0.002744114,
blstm,k3,r7,M0-M5,0,M4,0.928602154,0.860841071,0.002719216,
blstm,k3,r7,M0-M5,0,M5,0.90239837,0.811323452,0.004061781,
blstm,k3,r7,M0-M5,0,M6,0.690260196,0.460280872,0.011468715,
blstm,k3,r7,M0-M6,0,train,0.983893694,0.967873017,0.00067178,100
blstm,k3,r7,M0-M6,0,M1,0.977910051,0.948183757,0.001078166,
blstm,k3,r7,M0-M6,0,M2,0.956801918,0.912071446,0.002291125,
blstm,k3,r7,M0-M6,0,M3,0.931412752,0.866869001,0.002468027,
blstm,k3,r7,M0-M6,0,M4,0.934690942,0.872540616,0.002490603,
blstm,k3,r7,M0-M6,0,M5,0.936054215,0.87406106,0.002698666,
blstm,k3,r7,M0-M6,0,M6,0.939255205,0.87945878,0.002534755,
blstm,k4,r2,M0-M1,0,train,0.455695004,0.093043348,0.013130322,22
blstm,k4,r2,M0-M1,0,M1,-0.076964818,-0.082971657,0.043365918,
blstm,k4,r2,M0-M1,0,M2,0.28767143,0.04784216,0.018868824,
blstm,k4,r2,M0-M1,0,M3,0.052176479,-0.148589343,0.020595726,
blstm,k4,r2,M0-M1,0,M4,0.005693974,-0.284952604,0.022955697,
blstm,k4,r2,M0-M1,0,M5,-0.02887615,-0.397685376,0.02621103,
blstm,k4,r2,M0-M1,0,M6,-0.041377245,-0.537948689,0.027455973,
blstm,k4,r2,M0-M2,0,train,0.215157179,0.034222036,0.019687425,13
blstm,k4,r2,M0-M2,0,M1,0.225425184,-0.190795656,0.047683559,
blstm,k4,r2,M0-M2,0,M2,0.29511391,0.021445683,0.019391922,
