model,landscape,replicate,fixed_site,data_split,pearson_r,r2,mse_loss,train_epochs
cnn,k1,r4,2,D,0.6651127149171865,0.42803239822387695,0.013484885217621922,
cnn,k1,r4,3,train,0.9990205720600613,0.9975412487983704,5.594567483058199e-05,
cnn,k1,r4,3,F,0.8070862914156927,0.6449601650238037,0.008389048394747078,
cnn,k1,r4,3,C,0.710480467356736,0.3407621383666992,0.012678651139140129,
cnn,k1,r4,3,G,0.6706008305395958,0.43491166830062866,0.015116495080292225,
cnn,k1,r4,3,E,0.7120512209055335,0.47077327966690063,0.012345640687271953,
cnn,k1,r4,3,D,0.7733512898251073,0.3177424669265747,0.013116502668708563,
cnn,k1,r4,4,train,0.9992297637526907,0.9982442259788513,3.3685386370052584e-05,
cnn,k1,r4,4,F,0.472638440340013,-1.8900251388549805,0.04455959424376488,
cnn,k1,r4,4,C,0.07234907094993284,-1.7608437538146973,0.05693476926535368,
cnn,k1,r4,4,G,0.3819989657220668,-1.5724437236785889,0.06687930878251791,
cnn,k1,r4,4,E,0.6710046439352065,-0.5385565757751465,0.029939518310129642,
cnn,k1,r4,4,D,0.3233233848042073,-2.3361947536468506,0.06780090648680925,
cnn,k1,r4,5,train,0.9980186118439175,0.9958996176719666,8.030468416109215e-05,
cnn,k1,r4,5,F,0.7827611860954053,0.45827072858810425,0.010248957900330424,
cnn,k1,r4,5,C,0.5270113507248531,0.16028690338134766,0.020768573973327875,
cnn,k1,r4,5,G,0.4746639348485826,-0.025520920753479004,0.02344692312180996,
cnn,k1,r4,5,E,0.600862607029633,0.2918263077735901,0.019114481285214424,
cnn,k1,r4,5,D,0.7607636711378478,0.5422084331512451,0.010105248540639877,
cnn,k2,r0,0,train,0.9957564645670183,0.9910423755645752,0.00019355925905983895,
cnn,k2,r0,0,F,0.47593694833340483,0.07904314994812012,0.023330003954470158,
cnn,k2,r0,0,C,0.36566097557896193,-0.16893017292022705,0.023333885241299868,
cnn,k2,r0,0,G,0.3304889454851274,-0.27775001525878906,0.027553421445190907,
cnn,k2,r0,0,E,0.2971095979377495,-0.26568424701690674,0.0267115687020123,
cnn,k2,r0,0,D,0.44899180185988835,-0.027318835258483887,0.020645098760724068,
cnn,k2,r0,1,train,0.9957633688067921,0.9906457662582397,0.00019689447799464688,
cnn,k2,r0,1,F,0.6036502723488651,-0.1954554319381714,0.02700853254646063,
cnn,k2,r0,1,C,0.42099190647603213,-0.8623703718185425,0.04151637712493539,
