model,landscape,replicate,density,cv_fold,data_split,pearson_r,r2,mse,train_epochs
mlp,k5,r2,1.0,0,train,0.15913024251285454,0.02471742037496638,0.01956417735077833,12.0
mlp,k5,r2,1.0,0,test,0.011312742190420996,-0.019524176851138275,0.020812933146953583,
mlp,k5,r2,0.8,0,train,0.24825448587104365,0.061250165864622175,0.018777710820237794,15.0
mlp,k5,r2,0.8,0,test,0.0016431385970125548,-0.050198171656350876,0.02142701894044876,
mlp,k5,r2,0.6,0,train,0.13913671916548154,0.017438507257644287,0.019633209671486507,11.0
mlp,k5,r2,0.6,0,test,0.01933768321014083,-0.022893713820683725,0.0208636999130249,
mlp,k5,r2,0.4,0,train,0.05895746761609476,-0.007530148498666067,0.019751531071960926,9.0
mlp,k5,r2,0.4,0,test,0.017042798480475664,-0.02042387214324215,0.02081385292112827,
mlp,k5,r2,0.2,0,train,0.144230203486306,0.018999770865133603,0.019180708564817905,10.0
mlp,k5,r2,0.2,0,test,0.002284784426066274,-0.016544494352187078,0.020741113647818565,
mlp,k5,r4,1.0,0,train,0.30983804341462967,0.08711607536472188,0.018548827520326563,18.0
mlp,k5,r4,1.0,0,test,-0.002385234355403448,-0.08330846439703721,0.02118135504424572,
mlp,k5,r4,0.8,0,train,0.2864927161631893,0.07933644517072058,0.01874239407479763,16.0
mlp,k5,r4,0.8,0,test,0.009464648868316595,-0.059723139556564275,0.02071550488471985,
mlp,k5,r4,0.6,0,train,0.20921564393265657,0.042569073056353934,0.019376562738960438,14.0
mlp,k5,r4,0.6,0,test,0.0015603167534744128,-0.05542894372015583,0.02063886784017086,
mlp,k5,r4,0.4,0,train,0.33792069214271986,0.11153978756969318,0.01801966316998005,18.0
mlp,k5,r4,0.4,0,test,-0.010700790510318312,-0.08953276364333718,0.02131713554263115,
mlp,k5,r4,0.2,0,train,0.10263444627777613,0.0019233089001812198,0.02049586223438382,9.0
mlp,k5,r4,0.2,0,test,-0.0068715496104945996,-0.0390703220568025,0.020344368740916254,
mlp,k5,r0,1.0,0,train,0.198802250037745,0.03889713419156826,0.0187444810412432,13.0
mlp,k5,r0,1.0,0,test,-0.005617922298785842,-0.03355705309535084,0.019651462137699128,
mlp,k5,r0,0.8,0,train,0.33282926481440606,0.10489977726200173,0.017525937284032504,21.0
mlp,k5,r0,0.8,0,test,-0.002835975989081414,-0.09239141419752239,0.020838529989123344,
mlp,k5,r0,0.6,0,train,0.2682765093985875,0.06994904287818038,0.018219396302645855,14.0
mlp,k5,r0,0.6,0,test,0.002865971019977955,-0.052538569689660974,0.02002699300646782,
mlp,k5,r0,0.4,0,train,0.08547353699557676,-0.005449154473966322,0.019675402902066708,9.0
mlp,k5,r0,0.4,0,test,-0.0029550180972684977,-0.030123081977901256,0.019609132036566734,
mlp,k5,r0,0.2,0,train,0.1381344553936604,0.01442906377498776,0.019386462401598692,10.0
mlp,k5,r0,0.2,0,test,0.0014464064465762678,-0.03301422676341503,0.019687009602785112,
mlp,k5,r7,1.0,0,train,0.3914810837591832,0.1495242628165403,0.017075205025704282,33.0
mlp,k5,r7,1.0,0,test,0.005132637363040126,-0.12854374923084166,0.02219022959470749,
mlp,k5,r7,0.8,0,train,0.34159078587351893,0.11416395441171245,0.01785970280567805,26.0
mlp,k5,r7,0.8,0,test,-0.0025507484822797767,-0.1030824515899047,0.02168882004916668,
mlp,k5,r7,0.6,0,train,0.06602385080096165,-0.004954617206176737,0.02025216140530326,9.0
mlp,k5,r7,0.6,0,test,-0.0026313144808541114,-0.02774113818401247,0.020238618925213815,
mlp,k5,r7,0.4,0,train,0.12360941330849615,-0.00617776137820969,0.020163668552413583,10.0
mlp,k5,r7,0.4,0,test,-0.0006698450148726689,-0.03511710704107296,0.020364079624414444,
mlp,k5,r7,0.2,0,train,0.1939064617101896,0.03721918539332403,0.01897299848496914,11.0
mlp,k5,r7,0.2,0,test,0.013450909054805815,-0.029936587197442854,0.020268797129392623,
rf,k0,r2,1.0,0,train,0.9997257379003072,0.9994233108058227,1.2202542243319998e-05,
rf,k0,r2,1.0,0,test,0.9952997311885581,0.9901306024217114,0.00021129568036379223,
rf,k0,r2,0.8,0,train,0.9996258654150545,0.9992032012157068,1.673885805720171e-05,
rf,k0,r2,0.8,0,test,0.9946826897774692,0.9887358221971595,0.00024115677717004045,
rf,k0,r2,0.6,0,train,0.9994620398061687,0.9988345443699249,2.462868227373105e-05,
rf,k0,r2,0.6,0,test,0.9932075646972409,0.9856276181199636,0.0003077008686397567,
rf,k0,r2,0.4,0,train,0.9991410789042274,0.9980853367372996,4.0268691468536774e-05,
rf,k0,r2,0.4,0,test,0.9906841861037557,0.9800237300045861,0.0004276755016027706,
rf,k0,r2,0.2,0,train,0.9983053141964124,0.9959978170845746,8.328059498598465e-05,
rf,k0,r2,0.2,0,test,0.9842605160897901,0.9653118977055063,0.0007426437243715507,
rf,k0,r4,1.0,0,train,0.9995909475425728,0.9991397034935235,1.8128421039438906e-05,
rf,k0,r4,1.0,0,test,0.9929125881552553,0.9852974365845691,0.0003073522273769532,
rf,k0,r4,0.8,0,train,0.9994561500342515,0.9988435254396404,2.44375290620359e-05,
rf,k0,r4,0.8,0,test,0.9917631935466145,0.982878144054677,0.00035792673787070665,
rf,k0,r4,0.6,0,train,0.999238647223066,0.9983598576205588,3.487567246346853e-05,
rf,k0,r4,0.6,0,test,0.9901062336457204,0.979291216171917,0.0004329102793835942,
rf,k0,r4,0.4,0,train,0.9988303645186918,0.9974207978987539,5.493646232142418e-05,
rf,k0,r4,0.4,0,test,0.9867477786035566,0.9721542342118903,0.0005821065276963952,
rf,k0,r4,0.2,0,train,0.9979633099124564,0.9953045087699415,0.00010107784549358112,
rf,k0,r4,0.2,0,test,0.9799526375205452,0.9572230978738797,0.0008942369964512571,
rf,k0,r0,1.0,0,train,0.9998093696599184,0.9996102920065584,8.704184559478176e-06,
rf,k0,r0,1.0,0,test,0.99671912514828,0.9933434633686827,0.00015325665668549081,
rf,k0,r0,0.8,0,train,0.9997421086984923,0.999468760647847,1.1884293924802615e-05,
rf,k0,r0,0.8,0,test,0.996285872834799,0.9924446598526174,0.00017395024398451914,
rf,k0,r0,0.6,0,train,0.9996133255059765,0.9991959585819733,1.8022370014152816e-05,
rf,k0,r0,0.6,0,test,0.995296911857237,0.9903614257423703,0.00022191354870480947,
rf,k0,r0,0.4,0,train,0.9993856776896938,0.9986923208327698,2.9367611319514746e-05,
rf,k0,r0,0.4,0,test,0.9935432577791974,0.9867025573548212,0.0003061534421187283,
rf,k0,r0,0.2,0,train,0.9987404151054985,0.997185136770506,6.234984333192161e-05,
rf,k0,r0,0.2,0,test,0.9892193071988963,0.9771558565931657,0.0005259517429685528,
rf,k0,r7,1.0,0,train,0.9998007817853246,0.999592744204062,9.35690378311651e-06,
rf,k0,r7,1.0,0,test,0.9966327547889688,0.993190368521143,0.00015299916521812143,
rf,k0,r7,0.8,0,train,0.999723840040527,0.9994317908679579,1.298786484425713e-05,
rf,k0,r7,0.8,0,test,0.9960771789550668,0.9920467391089461,0.00017869429217591182,
rf,k0,r7,0.6,0,train,0.9996000792890027,0.9991700279681692,1.8977902304937897e-05,
rf,k0,r7,0.6,0,test,0.9950709239955963,0.9899621230653748,0.00022553155722571715,
rf,k0,r7,0.4,0,train,0.999360550058876,0.9986480309137366,3.086780891523467e-05,
rf,k0,r7,0.4,0,test,0.9931747899777464,0.986026770086865,0.0003139512789713199,
rf,k0,r7,0.2,0,train,0.9987495166374109,0.9972460954212073,6.343201207650207e-05,
rf,k0,r7,0.2,0,test,0.9878765915247766,0.9748737230869841,0.0005645385370216889,
rf,k1,r2,1.0,0,train,0.998007347127663,0.9956042107493596,9.282808168742606e-05,
rf,k1,r2,1.0,0,test,0.9632370653071566,0.9242366828391467,0.0015988847235220754,
rf,k1,r2,0.8,0,train,0.9975191109205519,0.9944561885870136,0.0001175244021217523,
rf,k1,r2,0.8,0,test,0.9596623809637597,0.9170344583026547,0.001750878158053516,
rf,k1,r2,0.6,0,train,0.9968324156074052,0.9927197365078215,0.00015374355242761786,
rf,k1,r2,0.6,0,test,0.9553505780836816,0.9081531354619589,0.001938306744166078,
rf,k1,r2,0.4,0,train,0.9958040449702922,0.9899928640121883,0.000212385536776605,
rf,k1,r2,0.4,0,test,0.9465000436327736,0.8900005176354427,0.0023213937633515015,
rf,k1,r2,0.2,0,train,0.9937174189905867,0.9835985906185357,0.00034216076322688614,
rf,k1,r2,0.2,0,test,0.9300393124177448,0.8540936655578412,0.003079160442637136,
rf,k1,r4,1.0,0,train,0.998939832029073,0.99760786258742,5.475897293532887e-05,
rf,k1,r4,1.0,0,test,0.9810827665613273,0.9591614376511486,0.0009309088701423362,
rf,k1,r4,0.8,0,train,0.998594779346489,0.9967689507727883,7.403554123179719e-05,
rf,k1,r4,0.8,0,test,0.9773797845053003,0.9514262362060231,0.0011072316205882175,
rf,k1,r4,0.6,0,train,0.9980890401787907,0.9954809928662559,0.00010377232359278565,
rf,k1,r4,0.6,0,test,0.9732354879856923,0.9425813801837862,0.0013088487797795147,
rf,k1,r4,0.4,0,train,0.9970752135459338,0.9927460045861424,0.00016463008712104936,
rf,k1,r4,0.4,0,test,0.9640849221400497,0.9223018037692349,0.0017711186659173208,
rf,k1,r4,0.2,0,train,0.9951500518867367,0.9870215892337794,0.00029359516207224,
rf,k1,r4,0.2,0,test,0.94457548203122,0.8803558987394041,0.002727269245481384,
rf,k1,r0,1.0,0,train,0.9985661310915361,0.9967407058322457,6.52559434051939e-05,
rf,k1,r0,1.0,0,test,0.9734256992549624,0.9437668498404815,0.0011390518978986494,
rf,k1,r0,0.8,0,train,0.9981585244416886,0.9957269191831944,8.567319491548988e-05,
rf,k1,r0,0.8,0,test,0.9699189445421729,0.9366213422636988,0.001283790436353193,
rf,k1,r0,0.6,0,train,0.9975813417471181,0.9942691072477935,0.00011618757023669996,
rf,k1,r0,0.6,0,test,0.9658747777144788,0.9278610866279229,0.001461237116464513,
rf,k1,r0,0.4,0,train,0.9966154954662173,0.9916406420204233,0.00016864336506121848,
rf,k1,r0,0.4,0,test,0.9592183415142101,0.9134035109018415,0.0017540880242136133,
rf,k1,r0,0.2,0,train,0.9941618352833609,0.9845578701424098,0.0003038330501567013,
rf,k1,r0,0.2,0,test,0.9402181017723454,0.8710819935550447,0.0026113475680782324,
rf,k1,r7,1.0,0,train,0.9980961663928961,0.9956019912207362,0.00010774189833854386,
rf,k1,r7,1.0,0,test,0.9634111157765991,0.9226550389916566,0.0018598015271217158,
rf,k1,r7,0.8,0,train,0.9974924006798229,0.9941126990818322,0.00014446648244755442,
rf,k1,r7,0.8,0,test,0.9583595453147762,0.912213808026755,0.0021108665873453506,
rf,k1,r7,0.6,0,train,0.9965931740145527,0.9918480499025618,0.00019872793874433755,
rf,k1,r7,0.6,0,test,0.9516324678522415,0.8982704108657327,0.0024461431327758507,
rf,k1,r7,0.4,0,train,0.9951245085034709,0.9881150921747999,0.00028778171169620276,
rf,k1,r7,0.4,0,test,0.9368535929214925,0.869910088771323,0.003128082455689944,
rf,k1,r7,0.2,0,train,0.9921209498030709,0.9799416322415454,0.0004762135058734478,
rf,k1,r7,0.2,0,test,0.9096093336744441,0.8188268129498633,0.0043564075223078225,
rf,k2,r2,1.0,0,train,0.9955497312569319,0.9869006539878492,0.00023852572366580538,
rf,k2,r2,1.0,0,test,0.9080154936438312,0.7800505692546238,0.003980984069256084,
rf,k2,r2,0.8,0,train,0.9945893940277384,0.9833882868213629,0.0003029671781922642,
rf,k2,r2,0.8,0,test,0.8980916873937709,0.7618802287017785,0.00430985892030116,
rf,k2,r2,0.6,0,train,0.9935787745145475,0.9787032589700998,0.00038947638014496036,
rf,k2,r2,0.6,0,test,0.8914314088626883,0.7421176388325569,0.004667552755515903,
rf,k2,r2,0.4,0,train,0.9920762923528685,0.971004921799752,0.0005293043437963063,
rf,k2,r2,0.4,0,test,0.870020042880613,0.6978318857620345,0.005469104625285696,
rf,k2,r2,0.2,0,train,0.9902304019463714,0.9567444595060639,0.000789600936766921,
rf,k2,r2,0.2,0,test,0.835720631676529,0.6180488614483708,0.006913140864494936,
rf,k2,r4,1.0,0,train,0.9976359628565707,0.99416751996857,0.00011869485773806073,
rf,k2,r4,1.0,0,test,0.9537518935308879,0.8978884004400728,0.002026541317287593,
rf,k2,r4,0.8,0,train,0.996927963492949,0.9921919209520779,0.00015913750678367287,
rf,k2,r4,0.8,0,test,0.9467468867697522,0.8831750630666562,0.0023185471837212255,
rf,k2,r4,0.6,0,train,0.9958920752578858,0.9891373694591556,0.00022371967932722218,
rf,k2,r4,0.6,0,test,0.937785929600795,0.862742148515258,0.002724065711973382,
rf,k2,r4,0.4,0,train,0.9941960111988489,0.9835460084204425,0.00033384749562390543,
rf,k2,r4,0.4,0,test,0.9196401875865182,0.82440946434824,0.0034848291179114853,
rf,k2,r4,0.2,0,train,0.9908885327275256,0.9713937284057886,0.0005853557582038133,
rf,k2,r4,0.2,0,test,0.883280743506957,0.7520738977686114,0.004920425220751826,
rf,k2,r0,1.0,0,train,0.9960406380877301,0.9887409596980664,0.0002479337703877079,
rf,k2,r0,1.0,0,test,0.924087730552161,0.8160850491998329,0.003995536884116237,
rf,k2,r0,0.8,0,train,0.995156406707835,0.9857185437163268,0.00031571330720076544,
rf,k2,r0,0.8,0,test,0.914413261895812,0.7966071874099752,0.0044186917982028855,
rf,k2,r0,0.6,0,train,0.9939175285443316,0.9811141747364367,0.0004215102939604138,
rf,k2,r0,0.6,0,test,0.9001586840951543,0.768737344084878,0.005024161807440792,
rf,k2,r0,0.4,0,train,0.992292298940907,0.9740712779984202,0.0005786695439324344,
rf,k2,r0,0.4,0,test,0.8775156936388862,0.7230645162819884,0.00601640016160601,
rf,k2,r0,0.2,0,train,0.9891957465925709,0.9586815335068697,0.0009239823665881417,
rf,k2,r0,0.2,0,test,0.8248547345941172,0.6304543777162372,0.008028347656209795,
rf,k2,r7,1.0,0,train,0.9948562247339573,0.9847191803263886,0.00030058651672673165,
rf,k2,r7,1.0,0,test,0.8912287330552608,0.7452532688263542,0.005097517119087614,
rf,k2,r7,0.8,0,train,0.9938971831695711,0.9809100409565983,0.0003742515441258972,
rf,k2,r7,0.8,0,test,0.8849575048201597,0.7293896615714948,0.005414950081542423,
rf,k2,r7,0.6,0,train,0.9927448615464075,0.9756880174788124,0.00047380324096622664,
rf,k2,r7,0.6,0,test,0.875045480207825,0.7078411357817802,0.00584613904556998,
rf,k2,r7,0.4,0,train,0.9911447388562059,0.9673901583273224,0.000636028296302874,
rf,k2,r7,0.4,0,test,0.856168966689671,0.6681700552384358,0.006639962822113585,
rf,k2,r7,0.2,0,train,0.9889486355018735,0.9511062544493388,0.0009473984518854122,
rf,k2,r7,0.2,0,test,0.8048550783968864,0.5758951513622623,0.008486396336702366,
rf,k3,r2,1.0,0,train,0.9935748495781435,0.9791669023739699,0.0004191090021019397,
rf,k3,r2,1.0,0,test,0.8466820235315884,0.639095685829491,0.007088070065709979,
rf,k3,r2,0.8,0,train,0.9924876596161035,0.9736638487498748,0.0005324378600543582,
rf,k3,r2,0.8,0,test,0.8310497695676319,0.6075882272798263,0.0077068686364773105,
rf,k3,r2,0.6,0,train,0.9908725626430754,0.9651670795782511,0.0007067496844812292,
rf,k3,r2,0.6,0,test,0.8029192277251139,0.563534032148335,0.008572081961782543,
rf,k3,r2,0.4,0,train,0.988534437401551,0.9510183164892082,0.000996980624042102,
rf,k3,r2,0.4,0,test,0.7449550739712867,0.4796118699004033,0.010220292145820924,
rf,k3,r2,0.2,0,train,0.9856197951830701,0.9263883254378502,0.0015089009420823666,
rf,k3,r2,0.2,0,test,0.6165731382568527,0.3368077404797438,0.013024929373094782,
rf,k3,r4,1.0,0,train,0.9943239609218808,0.981326644220179,0.0003696041258512675,
rf,k3,r4,1.0,0,test,0.8730491808534866,0.6818263910300588,0.006172443253755111,
rf,k3,r4,0.8,0,train,0.9929798335122726,0.9752300757522598,0.00048814829769119406,
rf,k3,r4,0.8,0,test,0.8524777627097168,0.6401980784921423,0.006980016193955024,
rf,k3,r4,0.6,0,train,0.99145612974123,0.9671559762908334,0.0006455170744995316,
rf,k3,r4,0.6,0,test,0.8284406581657702,0.5997091890919068,0.007765484772067454,
rf,k3,r4,0.4,0,train,0.9895097445969194,0.9534157090198686,0.0009164226115898135,
rf,k3,r4,0.4,0,test,0.7785318988663409,0.5153353241979699,0.009402304666853345,
rf,k3,r4,0.2,0,train,0.9873580025599433,0.9275283507254537,0.0014362158448170093,
rf,k3,r4,0.2,0,test,0.6626159199731874,0.37291933005825484,0.012165119109887679,
rf,k3,r0,1.0,0,train,0.9931975988476989,0.9796684576192842,0.0003787863395725465,
rf,k3,r0,1.0,0,test,0.8417532862790847,0.6608936881988746,0.006461302204255459,
rf,k3,r0,0.8,0,train,0.9918012807465634,0.9738892354455128,0.0004843987984120785,
rf,k3,r0,0.8,0,test,0.8233604019552048,0.6254772635114731,0.0071361236833488925,
rf,k3,r0,0.6,0,train,0.9899881712577523,0.9647054559658101,0.0006482613742012547,
rf,k3,r0,0.6,0,test,0.7977558258974935,0.5769149153817553,0.008061426445623592,
rf,k3,r0,0.4,0,train,0.9873015189282257,0.9514220246344438,0.0008891308637728712,
rf,k3,r0,0.4,0,test,0.7372845751866013,0.49203191843605876,0.009678779694980651,
rf,k3,r0,0.2,0,train,0.9841117023415078,0.9284445069062005,0.0013054022270685135,
rf,k3,r0,0.2,0,test,0.6271900635492209,0.36245959943806716,0.0121476394042131,
rf,k3,r7,1.0,0,train,0.9930357530152919,0.9793026071631774,0.00042521846113788856,
rf,k3,r7,1.0,0,test,0.8288500345025752,0.6463264143371641,0.007353495855235193,
rf,k3,r7,0.8,0,train,0.9916661840029845,0.9735500840829022,0.0005415147993310212,
rf,k3,r7,0.8,0,test,0.8165698416080729,0.6211244194683052,0.007877489651561514,
rf,k3,r7,0.6,0,train,0.9902031842145321,0.9654856782913728,0.0007062624553483339,
rf,k3,r7,0.6,0,test,0.7950453982737323,0.5776425487105379,0.008781554216620477,
rf,k3,r7,0.4,0,train,0.9883826140639845,0.9532794108389234,0.000952998587144385,
rf,k3,r7,0.4,0,test,0.7593436665162111,0.5157852280102357,0.010067676703074015,
rf,k3,r7,0.2,0,train,0.9863682108700699,0.9290478470549881,0.0014276193116767918,
rf,k3,r7,0.2,0,test,0.6549830429050172,0.3760975224315152,0.012972029772233325,
rf,k4,r2,1.0,0,train,0.987684657362468,0.9585058631073622,0.0007740019596155918,
rf,k4,r2,1.0,0,test,0.5703154440594601,0.2934426209148562,0.013203844687857874,
rf,k4,r2,0.8,0,train,0.9860313676199506,0.9496333570312658,0.0009401822317774907,
rf,k4,r2,0.8,0,test,0.5408668118533397,0.2673116426249844,0.01369216932941494,
rf,k4,r2,0.6,0,train,0.9843664959168659,0.9375108087438895,0.0011625684887172736,
rf,k4,r2,0.6,0,test,0.48406300597819296,0.2198759456844085,0.014578627518946046,
rf,k4,r2,0.4,0,train,0.9819786337411778,0.9200434880284017,0.001494073110214583,
rf,k4,r2,0.4,0,test,0.4083698134186547,0.16316385066891126,0.015638439102086312,
rf,k4,r2,0.2,0,train,0.9811514276304292,0.8989441522524466,0.0019150279324391545,
rf,k4,r2,0.2,0,test,0.29067461646943815,0.08218080940582118,0.017151815836715777,
rf,k4,r4,1.0,0,train,0.9876077487127437,0.9582497128611671,0.0007726854078322181,
rf,k4,r4,1.0,0,test,0.5626175916791857,0.28878221358132716,0.013236030560567566,
rf,k4,r4,0.8,0,train,0.9856889826742173,0.9482098750557192,0.0009584527197682485,
rf,k4,r4,0.8,0,test,0.5167873151240117,0.2487241477196842,0.013981526235825912,
rf,k4,r4,0.6,0,train,0.9839415331777095,0.9361511878315026,0.0011761551931662778,
rf,k4,r4,0.6,0,test,0.47977758242642204,0.21624160213522003,0.01458603862886652,
rf,k4,r4,0.4,0,train,0.9823454888976946,0.9210171535676751,0.0014577251992052454,
rf,k4,r4,0.4,0,test,0.40721257341085937,0.16187806361694956,0.015597764531886667,
rf,k4,r4,0.2,0,train,0.9808392552459039,0.895339987294193,0.0019157892984792944,
rf,k4,r4,0.2,0,test,0.290250386683931,0.08233372159807528,0.017078114660900843,
rf,k4,r0,1.0,0,train,0.9875858935963744,0.9574771026393455,0.0007801288890652763,
rf,k4,r0,1.0,0,test,0.5419352788278081,0.2616760958360981,0.013713734379066558,
rf,k4,r0,0.8,0,train,0.985702961950164,0.9479057800354561,0.000953557473719539,
rf,k4,r0,0.8,0,test,0.4990925750251272,0.22914707923520283,0.014317933011619426,
rf,k4,r0,0.6,0,train,0.9839604519876443,0.9356652877116693,0.0011805502470772207,
rf,k4,r0,0.6,0,test,0.4524316425406559,0.19370167323956844,0.01497630108021496,
rf,k4,r0,0.4,0,train,0.9825713386743347,0.9198030727262381,0.0014699403533964665,
rf,k4,r0,0.4,0,test,0.3905631880189139,0.1497231075315386,0.015793165284517303,
rf,k4,r0,0.2,0,train,0.9815954016530656,0.894245568072643,0.0019464980204005656,
rf,k4,r0,0.2,0,test,0.28268482999311817,0.07839425328639116,0.017118037681529603,
rf,k4,r7,1.0,0,train,0.9879627130553845,0.9583425773650135,0.0007910983708696008,
rf,k4,r7,1.0,0,test,0.5819615747569005,0.2921703258975977,0.01315330942701341,
rf,k4,r7,0.8,0,train,0.9861552380383128,0.9488411473625196,0.0009728970567692928,
rf,k4,r7,0.8,0,test,0.5496547555943254,0.2661188338522178,0.013637413652147504,
rf,k4,r7,0.6,0,train,0.9844141552489971,0.9362692120362267,0.0012187692460171732,
rf,k4,r7,0.6,0,test,0.5010726506627766,0.22931383068331546,0.014321345977754899,
rf,k4,r7,0.4,0,train,0.9828557879890236,0.9189449140153749,0.0015521075458815984,
rf,k4,r7,0.4,0,test,0.4160369432825496,0.16720875203638108,0.015475419261653352,
rf,k4,r7,0.2,0,train,0.9819518262707333,0.8947534288017852,0.001968751113583862,
rf,k4,r7,0.2,0,test,0.31232868608565056,0.09735804142374005,0.016773426457452154,
rf,k5,r2,1.0,0,train,0.0409806412674433,0.0002472345400450493,0.020002642856299664,
rf,k5,r2,1.0,0,test,0.025319108742128907,5.50076275263045e-05,0.020583616966042665,
rf,k5,r2,0.8,0,train,0.04596948011753697,0.0002864561934525778,0.01999442494984319,
rf,k5,r2,0.8,0,test,0.024868025467218766,4.467823621490119e-05,0.02058382959397307,
rf,k5,r2,0.6,0,train,0.051158793398623836,0.0003706646701310268,0.01997523221689489,
rf,k5,r2,0.6,0,test,0.017700389226034976,5.437632251725777e-05,0.020583629961298,
rf,k5,r2,0.4,0,train,0.05600205454916088,0.00043830172448211524,0.019755017400601482,
rf,k5,r2,0.4,0,test,0.020907919448432864,0.0001330359423540317,0.020582010772744866,
rf,k5,r2,0.2,0,train,0.07367416832424725,0.0008185072795817705,0.01952745939901615,
rf,k5,r2,0.2,0,test,0.0183725919959747,0.00013147535924618037,0.020582042896956875,
rf,k5,r4,1.0,0,train,0.040121726000428154,0.00022799427167752295,0.02029107930315819,
rf,k5,r4,1.0,0,test,-0.009374157882963741,-6.559357339241956e-05,0.01947911374362641,
rf,k5,r4,0.8,0,train,0.04045365928380059,0.0002332317730773248,0.020332429933347426,
rf,k5,r4,0.8,0,test,-0.011682612755894406,-8.309281880891639e-05,0.019479454591060902,
rf,k5,r4,0.6,0,train,0.04178311597848668,0.0002691831412626744,0.020239224034277633,
rf,k5,r4,0.6,0,test,-0.008027943818144076,-7.338406302026534e-05,0.019479265485506693,
rf,k5,r4,0.4,0,train,0.05801561261059918,0.0004861152096707899,0.020376162154545654,
rf,k5,r4,0.4,0,test,-0.004484506822642728,-0.00020729041538336546,0.019481873691493817,
rf,k5,r4,0.2,0,train,0.07091499665699169,0.0007176969250008991,0.020446873962941838,
rf,k5,r4,0.2,0,test,-0.003644468159926127,-0.00022181229686313308,0.019482156546321475,
rf,k5,r0,1.0,0,train,0.03940634318810342,0.00022709528340136842,0.01946354759251094,
rf,k5,r0,1.0,0,test,-0.005687260154405912,-0.00020022361231375463,0.019051793195152347,
rf,k5,r0,0.8,0,train,0.04490368018138666,0.00025731969400621946,0.019574162113071728,
rf,k5,r0,0.8,0,test,-0.0031924893769742437,-0.00016425405476949706,0.019051108047763377,
rf,k5,r0,0.6,0,train,0.04678902719747194,0.0003220012829636687,0.01957664336260803,
rf,k5,r0,0.6,0,test,-0.0012191642585226558,-0.00019890750342677066,0.01905176812593746,
rf,k5,r0,0.4,0,train,0.04725174818003526,0.00029121813903509874,0.01960397862498607,
rf,k5,r0,0.4,0,test,-0.004437159345759169,-0.00012009876371976702,0.019050266978691714,
rf,k5,r0,0.2,0,train,0.06049335295390925,0.0004996406141036802,0.019607745677203067,
rf,k5,r0,0.2,0,test,-0.001481236697421787,-0.00022144247623767654,0.019052197371633987,
rf,k5,r7,1.0,0,train,0.04254117283928469,0.00026984013649899996,0.020108755168172125,
rf,k5,r7,1.0,0,test,-0.0048833540472974874,-0.00023782666766569704,0.019726456863938424,
rf,k5,r7,0.8,0,train,0.04751639866996844,0.0003014765558072563,0.020155974628663306,
rf,k5,r7,0.8,0,test,-0.00045977993277998666,-0.00016893329510669908,0.019725098164931284,
rf,k5,r7,0.6,0,train,0.052285917541151514,0.00036777021810308064,0.020141723350706308,
rf,k5,r7,0.6,0,test,-0.004797309004203002,-0.00019366286764666008,0.019725585875786614,
rf,k5,r7,0.4,0,train,0.057692880569865074,0.0004463230146508623,0.02013226251446911,
rf,k5,r7,0.4,0,test,0.005216956461350611,-0.00022848321379131953,0.01972627259452279,
rf,k5,r7,0.2,0,train,0.07450753492656115,0.0007338176847363487,0.01960817551704484,
rf,k5,r7,0.2,0,test,-0.004147419914413809,-0.00013005051724657157,0.019724331327865385,
transformer,k0,r2,1.0,0,train,0.9983377818932127,0.9964510195190304,7.512281177026268e-05,19.0
transformer,k0,r2,1.0,0,test,0.9983205026516728,0.9964231455970014,7.613640336785465e-05,
transformer,k0,r2,0.8,0,train,0.9996827081078477,0.9993288439483028,1.4091271562695814e-05,32.0
transformer,k0,r2,0.8,0,test,0.9996803321871468,0.9993223253290952,1.4548814215231687e-05,
transformer,k0,r2,0.6,0,train,0.9969900142165575,0.9925904352599327,0.0001565878020218489,14.0
transformer,k0,r2,0.6,0,test,0.9969565403499269,0.9926626518048904,0.0001567440340295434,
transformer,k0,r2,0.4,0,train,0.9974788132399232,0.9947673731048734,0.00011106519468739862,14.0
transformer,k0,r2,0.4,0,test,0.9975193339971707,0.9948208069577246,0.0001112368903704919,
transformer,k0,r2,0.2,0,train,0.9980467918502742,0.9942769149154924,0.00011897136391780805,23.0
transformer,k0,r2,0.2,0,test,0.9980055947472555,0.9942487807932391,0.00012320581154199318,
transformer,k0,r4,1.0,0,train,0.9985725031153654,0.9971038550366865,6.076592341598467e-05,20.0
transformer,k0,r4,1.0,0,test,0.9985431390114256,0.9970333618148224,6.188572806422598e-05,
transformer,k0,r4,0.8,0,train,0.999785068231521,0.9992424034126319,1.5997222787215528e-05,25.0
transformer,k0,r4,0.8,0,test,0.9997839668499762,0.9992620580881814,1.5460437862202524e-05,
transformer,k0,r4,0.6,0,train,0.9997766783542967,0.9995466181357562,9.64409553654894e-06,30.0
transformer,k0,r4,0.6,0,test,0.9997770213313412,0.9995488504982951,9.421670256415382e-06,
transformer,k0,r4,0.4,0,train,0.9977390201601584,0.9942315737001642,0.00012205008260934846,13.0
transformer,k0,r4,0.4,0,test,0.997632208363645,0.9940295255185888,0.00012500551529228687,
transformer,k0,r4,0.2,0,train,0.9969762251093909,0.9913195786173344,0.000185954719199799,19.0
transformer,k0,r4,0.2,0,test,0.996678973144054,0.9910049824915519,0.00018819023098330944,
