model,landscape,replicate,fixed_site,data_split,pearson_r,r2,mse_loss,train_epochs
gb,k0,r4,0,train,0.9999994549520118,0.999996159520088,7.956214723031244e-08,
gb,k0,r4,0,E,0.9999994518648536,0.9999954325874014,7.868607330910745e-08,
gb,k0,r4,0,D,0.9999994990298686,0.9999956847666592,8.041758614054127e-08,
gb,k0,r4,0,G,0.9999994452439248,0.9999953688513264,8.013299214472514e-08,
gb,k0,r4,0,C,0.9999994637154752,0.9999954658714502,7.863211520356652e-08,
gb,k0,r4,0,F,0.9999994596096496,0.9999951026660056,8.294783672648774e-08,
gb,k0,r4,1,train,0.999999510955758,0.9999963292371012,7.678669187154223e-08,
gb,k0,r4,1,E,0.9999995175867225,0.9999953895965548,8.035586593214358e-08,
gb,k0,r4,1,D,0.9999994722235664,0.9999956598604856,7.114496386424499e-08,
gb,k0,r4,1,G,0.9999995111835424,0.999995286526789,7.941998824978315e-08,
gb,k0,r4,1,C,0.9999994963637392,0.9999954203875367,7.608435058700261e-08,
gb,k0,r4,1,F,0.999999513555792,0.9999958069392404,7.316457379093217e-08,
gb,k0,r4,2,train,0.9999994939323524,0.999996291720324,7.695291134973446e-08,
gb,k0,r4,2,E,0.9999995527967298,0.9999960903629934,7.452381087524205e-08,
gb,k0,r4,2,D,0.999999538984564,0.999995656208388,7.836264229464149e-08,
gb,k0,r4,2,G,0.9999995046405118,0.9999958210054772,7.5392585598373e-08,
gb,k0,r4,2,C,0.9999995053732644,0.9999957804193071,7.696923509868754e-08,
gb,k0,r4,2,F,0.9999995348069226,0.999995814417904,7.46482768064461e-08,
gb,k0,r4,3,train,0.99999948117757,0.9999964045931292,7.517124437624824e-08,
gb,k0,r4,3,E,0.9999995356640348,0.9999958658876096,7.271863426643094e-08,
gb,k0,r4,3,D,0.9999995230822514,0.9999956536452193,7.362392034180544e-08,
gb,k0,r4,3,G,0.9999995667091716,0.9999955877620946,7.739909743235153e-08,
gb,k0,r4,3,C,0.9999995190533706,0.9999956281908674,7.348108200192201e-08,
gb,k0,r4,3,F,0.999999530851144,0.9999959786110086,6.965787620793276e-08,
gb,k0,r4,4,train,0.999999487708793,0.9999961518025352,8.024268945093201e-08,
gb,k0,r4,4,E,0.9999994255678784,0.999995025558173,8.395894798070955e-08,
gb,k0,r4,4,D,0.999999488557856,0.9999953680281674,7.98764158289249e-08,
gb,k0,r4,4,G,0.9999994490037892,0.9999953324991684,7.74674928174082e-08,
gb,k0,r4,4,C,0.9999994216406852,0.9999949424759698,7.978966073706414e-08,
gb,k0,r4,4,F,0.999999449398651,0.9999948598668312,8.535028359821621e-08,
gb,k0,r4,5,train,0.9999994684381572,0.9999961601382142,7.995124599367092e-08,
gb,k0,r4,5,E,0.9999994219585986,0.9999952940925256,7.90587560261857e-08,
gb,k0,r4,5,D,0.999999389935108,0.9999953170813208,7.887837264549702e-08,
gb,k0,r4,5,G,0.999999422656217,0.9999952688090694,8.47813362762733e-08,
gb,k0,r4,5,C,0.9999994028126508,0.9999950776900542,8.217659146320929e-08,
gb,k0,r4,5,F,0.9999993992281286,0.999995193922564,8.151066234040638e-08,
gb,k1,r0,0,train,0.9999172166842524,0.9998344138918864,3.314916188960916e-06,
gb,k1,r0,0,E,0.9997427008163732,0.9994844521861525,8.390910905491184e-06,
gb,k1,r0,0,D,0.9998538613591552,0.99970721068364,6.524284009286387e-06,
gb,k1,r0,0,G,0.999856761675358,0.9997126700281798,6.127617644123974e-06,
gb,k1,r0,0,C,0.9998579386567424,0.9997154552953332,4.940006619296715e-06,
gb,k1,r0,0,F,0.9998391910166798,0.9996783751485748,6.652085385005689e-06,
gb,k1,r0,1,train,0.9999186007914896,0.9998371879574044,3.272202317956325e-06,
gb,k1,r0,1,E,0.9997809321508346,0.9995592212007594,6.2278264995133185e-06,
gb,k1,r0,1,D,0.9997899926997854,0.999579669458325,5.380936909811946e-06,
gb,k1,r0,1,G,0.9996579111223444,0.9993130688152894,8.936395099790826e-06,
gb,k1,r0,1,C,0.9998203122757756,0.9996392354035843,9.060075513327904e-06,
gb,k1,r0,1,F,0.9998461278483596,0.9996903573370106,8.136851488623227e-06,
gb,k1,r0,2,train,0.9999113368336896,0.9998226510537784,3.574928372444878e-06,
gb,k1,r0,2,E,0.9998678317372568,0.9997342435647644,4.844892849528585e-06,
gb,k1,r0,2,D,0.99956222963032,0.9991213818487712,1.5217912604083554e-05,
gb,k1,r0,2,G,0.9998604150586936,0.9997201391427804,5.758289359062694e-06,
gb,k1,r0,2,C,0.9997522097864732,0.9995015678075686,8.385904158251521e-06,
gb,k1,r0,2,F,0.999800636960498,0.9996004141871766,6.752563455572349e-06,
gb,k1,r0,3,train,0.9999227562110728,0.9998455006862648,3.0649327806359324e-06,
gb,k1,r0,3,E,0.9996823654436292,0.9993640837013767,9.378477336427431e-06,
gb,k1,r0,3,D,0.9998823085042816,0.9997637298900292,4.4537899802908585e-06,
gb,k1,r0,3,G,0.9997889129057106,0.9995756255987104,8.601092084398506e-06,
gb,k1,r0,3,C,0.9998655962190558,0.9997274001049312,5.5569082140472946e-06,
gb,k1,r0,3,F,0.999760239652972,0.9995181846627657,6.261702933365932e-06,
gb,k1,r0,4,train,0.99992345059278,0.999846886002402,3.065751762666021e-06,
gb,k1,r0,4,E,0.9998471338196054,0.9996931592508468,6.090706488991286e-06,
gb,k1,r0,4,D,0.9997536708988068,0.9995073889576912,9.50063039219946e-06,
gb,k1,r0,4,G,0.9998030933279842,0.999605410555942,7.715330167867825e-06,
gb,k1,r0,4,C,0.9997893938673624,0.9995726403721348,7.704251308034591e-06,
gb,k1,r0,4,F,0.9998394863749224,0.9996787826870682,6.457600635545082e-06,
gb,k1,r0,5,train,0.9999089900962482,0.9998179569247122,3.6523116017877074e-06,
gb,k1,r0,5,E,0.9997581728382794,0.9995145510789012,7.642735743302056e-06,
gb,k1,r0,5,D,0.999766200646244,0.9995300550953912,9.511494350375584e-06,
gb,k1,r0,5,G,0.999815527048894,0.9996277423040348,6.222918764212123e-06,
gb,k1,r0,5,C,0.9998235700554934,0.9996448628069664,8.086041091935005e-06,
gb,k1,r0,5,F,0.9998500341776424,0.9996995356777646,5.468572365209306e-06,
gb,k1,r5,0,train,0.9999288423067036,0.9998576677346478,2.949511094898262e-06,
gb,k1,r5,0,E,0.999805329539466,0.9996103087298912,8.30627313589988e-06,
gb,k1,r5,0,D,0.9998607953450956,0.9997193579047384,5.565904255915264e-06,
gb,k1,r5,0,G,0.9998744601216308,0.9997470082638268,5.5969715961068835e-06,
gb,k1,r5,0,C,0.9998790849744048,0.9997577784278644,4.23350439458427e-06,
gb,k1,r5,0,F,0.9997141889351596,0.9994250527750752,1.0664104643025817e-05,
gb,k1,r5,1,train,0.999929929561746,0.9998598431215792,2.896358807750303e-06,
gb,k1,r5,1,E,0.999802132596978,0.9996014654541252,7.600547535001779e-06,
gb,k1,r5,1,D,0.9998728331327892,0.9997454213378762,5.279038750481048e-06,
gb,k1,r5,1,G,0.9998726846889208,0.9997448471631092,4.791530551369792e-06,
gb,k1,r5,1,C,0.9997270902711342,0.9994534340451722,8.775953506895925e-06,
gb,k1,r5,1,F,0.9998521636488388,0.9997033521529816,6.47062408395207e-06,
gb,k1,r5,2,train,0.9999320100718986,0.9998640086137724,2.8101575619993328e-06,
gb,k1,r5,2,E,0.9998602427681608,0.9997201116224832,5.4514930747650184e-06,
gb,k1,r5,2,D,0.9998607199796864,0.9997210651929488,4.883806924825211e-06,
gb,k1,r5,2,G,0.9997803555007436,0.9995603105643092,8.239990509324835e-06,
gb,k1,r5,2,C,0.9998053105211157,0.9996103322477492,6.115727413742229e-06,
gb,k1,r5,2,F,0.999824254891603,0.999647549553466,9.232125128531264e-06,
gb,k1,r5,3,train,0.9999320282061996,0.999864045528056,2.789024191931314e-06,
gb,k1,r5,3,E,0.9998080041176224,0.999615192018334,7.208064128010864e-06,
gb,k1,r5,3,D,0.9998207487313182,0.9996403868602894,7.48432132212284e-06,
gb,k1,r5,3,G,0.9998674618594542,0.9997333438205784,5.633138991027335e-06,
gb,k1,r5,3,C,0.9997819938787174,0.9995629847754044,9.788214664215216e-06,
gb,k1,r5,3,F,0.9998893116853734,0.9997784351645675,4.1000168038687515e-06,
gb,k1,r5,4,train,0.999936575663406,0.9998731410231132,2.6235844436469076e-06,
gb,k1,r5,4,E,0.9999098812930798,0.9998195935281046,2.7683822771077045e-06,
gb,k1,r5,4,D,0.9997824636517102,0.9995647163310096,7.256085444828975e-06,
gb,k1,r5,4,G,0.999832849205984,0.9996644627628214,6.0356469264947685e-06,
gb,k1,r5,4,C,0.9998091627575028,0.9996171052943412,9.123933051731192e-06,
gb,k1,r5,4,F,0.999849681902642,0.999699199872304,5.622568965064761e-06,
gb,k1,r5,5,train,0.9999317052770444,0.9998634004482496,2.8066610173538756e-06,
gb,k1,r5,5,E,0.999586147929718,0.9991716044630632,1.456899172550468e-05,
gb,k1,r5,5,D,0.999877633756353,0.9997546791264756,5.413824739084399e-06,
gb,k1,r5,5,G,0.9998850827503484,0.9997692182244255,4.534014204906255e-06,
gb,k1,r5,5,C,0.9999073507002172,0.999812275195993,4.138761786490747e-06,
gb,k1,r5,5,F,0.9998873492354884,0.9997740079926524,4.064474992795148e-06,
gb,k1,r6,0,train,0.9999508187151348,0.9999016299068244,2.106294318912961e-06,
gb,k1,r6,0,E,0.9998640539240372,0.9997280105268744,3.710824268402487e-06,
gb,k1,r6,0,D,0.999865030984218,0.9997287129467364,8.435197724663209e-06,
gb,k1,r6,0,G,0.999858856991441,0.9997143633141284,5.460298721107131e-06,
gb,k1,r6,0,C,0.9999188396265406,0.9998376328822792,3.451223157702685e-06,
gb,k1,r6,0,F,0.9998787641064107,0.999756904960413,5.330298978535674e-06,
gb,k1,r6,1,train,0.999953612138884,0.9999072187736386,1.99692504904451e-06,
gb,k1,r6,1,E,0.999848816644018,0.999697078644523,5.6805967401912845e-06,
gb,k1,r6,1,D,0.9998396965664578,0.9996786311443316,7.46203369594345e-06,
gb,k1,r6,1,G,0.999931470924311,0.9998628015611436,2.6636573223061956e-06,
gb,k1,r6,1,C,0.9999094469935084,0.999818603606569,4.1963399178173154e-06,
gb,k1,r6,1,F,0.9999110112893708,0.9998208498043194,4.041073056432833e-06,
gb,k1,r6,2,train,0.99995179671818,0.9999035875044436,2.0896047189840086e-06,
gb,k1,r6,2,E,0.9999039980989972,0.9998077459212468,3.7342750455456857e-06,
gb,k1,r6,2,D,0.999846093277665,0.9996916670142432,6.936197330633434e-06,
gb,k1,r6,2,G,0.999926341574039,0.9998526344067074,2.6349635598946568e-06,
gb,k1,r6,2,C,0.99989619371783,0.9997922308888022,3.777227946230137e-06,
gb,k1,r6,2,F,0.9999327486345782,0.9998654072741672,3.3795090601137005e-06,
gb,k1,r6,3,train,0.99994822677506,0.9998964461188932,2.2338708028896862e-06,
gb,k1,r6,3,E,0.9999062086344668,0.9998122252600016,4.250899866103115e-06,
gb,k1,r6,3,D,0.9998535798722687,0.9997062030495172,5.321061656497283e-06,
gb,k1,r6,3,G,0.9998834265193612,0.99976582646524,4.524139841133505e-06,
gb,k1,r6,3,C,0.999836068153302,0.9996714333956044,5.550137731149271e-06,
gb,k1,r6,3,F,0.9998914340760998,0.9997823452578892,5.311498023452808e-06,
gb,k1,r6,4,train,0.9999520259775724,0.999904046711524,2.082929089814343e-06,
gb,k1,r6,4,E,0.9999187703246352,0.999836928700166,3.101987189298069e-06,
gb,k1,r6,4,D,0.9998763344000964,0.9997524723134634,5.175079417040297e-06,
gb,k1,r6,4,G,0.9998821252555488,0.9997633600899374,4.872991739723743e-06,
gb,k1,r6,4,C,0.9999056218851228,0.9998090330668652,4.241180694413639e-06,
gb,k1,r6,4,F,0.9999194961618284,0.9998387693174856,3.3796793385749527e-06,
gb,k1,r6,5,train,0.9999493256018316,0.9998986437323356,2.1635522017867103e-06,
gb,k1,r6,5,E,0.9998811614506528,0.9997599174503798,6.13979476437939e-06,
gb,k1,r6,5,D,0.9998709269438302,0.9997416351472296,4.954529695778688e-06,
gb,k1,r6,5,G,0.99990432508107,0.9998086072441474,3.514593564772507e-06,
gb,k1,r6,5,C,0.9999175273009708,0.999834163308931,4.006547470734974e-06,
gb,k1,r6,5,F,0.9998605009148648,0.9997202472249392,5.837115636128176e-06,
gb,k1,r4,0,train,0.9998948639281496,0.9997896980566696,4.8044433218545055e-06,
gb,k1,r4,0,E,0.9997882581472738,0.999576122247379,8.996164636947567e-06,
gb,k1,r4,0,D,0.9997048422788324,0.9994029954965284,1.1671273223498075e-05,
gb,k1,r4,0,G,0.999718525855667,0.9994365844694302,1.0025819629948867e-05,
gb,k1,r4,0,C,0.9997871624620585,0.999572375832946,1.3172705640337124e-05,
gb,k1,r4,0,F,0.9997375366334122,0.9994747294345228,1.17515825175472e-05,
gb,k1,r4,1,train,0.9999067092331136,0.9998133921090576,4.257515719987156e-06,
gb,k1,r4,1,E,0.999715085380067,0.9994299410062188,9.949941097791815e-06,
gb,k1,r4,1,D,0.9997163317965012,0.9994309451144092,9.857826151428696e-06,
gb,k1,r4,1,G,0.9997815576487652,0.9995621621959082,9.906658664227075e-06,
gb,k1,r4,1,C,0.9998238038852884,0.999646526686146,8.67134595610376e-06,
gb,k1,r4,1,F,0.9997752995036312,0.9995505254113654,9.093914501242408e-06,
gb,k1,r4,2,train,0.999900810160074,0.999801596518606,4.524090763675441e-06,
gb,k1,r4,2,E,0.9995437415601623,0.9990865833418652,1.6937124697943588e-05,
gb,k1,r4,2,D,0.9998385562776884,0.9996760607383512,7.650509041411697e-06,
gb,k1,r4,2,G,0.999849085091536,0.9996970938274954,8.59161262298479e-06,
gb,k1,r4,2,C,0.999788739817484,0.9995743663118908,9.169376941731094e-06,
gb,k1,r4,2,F,0.9997926145205824,0.9995827555506384,8.345986120686687e-06,
gb,k1,r4,3,train,0.9998993410892952,0.9997986456802116,4.616182342843112e-06,
gb,k1,r4,3,E,0.9997691349096424,0.9995366991821746,1.0578355692908328e-05,
gb,k1,r4,3,D,0.9997499577203116,0.9994980035103064,9.97057744558894e-06,
gb,k1,r4,3,G,0.999816462925031,0.999631728908783,9.874808913033329e-06,
gb,k1,r4,3,C,0.9997810538236238,0.9995604262864825,8.343951282766004e-06,
gb,k1,r4,3,F,0.9997673436556116,0.9995341985416802,1.0577563793366108e-05,
gb,k1,r4,4,train,0.999905355656985,0.999810690740656,4.364378558880357e-06,
gb,k1,r4,4,E,0.9997900688896356,0.9995801514209984,8.037033532286652e-06,
gb,k1,r4,4,D,0.9997962447676296,0.9995907466227122,8.533639458168486e-06,
gb,k1,r4,4,G,0.9998023145837512,0.9996036058623584,1.0333341337563814e-05,
gb,k1,r4,4,C,0.9997093709426004,0.999417146278108,1.3047982353646312e-05,
gb,k1,r4,4,F,0.99970234083388,0.9994019255444756,9.19543518070373e-06,
gb,k1,r4,5,train,0.9998921183675424,0.9997842005460992,4.898989706561581e-06,
gb,k1,r4,5,E,0.9997223027693798,0.9994416541368584,1.459936451948002e-05,
gb,k1,r4,5,D,0.9998092536745566,0.9996164748020154,8.652951049717022e-06,
gb,k1,r4,5,G,0.9998286593529432,0.9996561406866628,8.104270474694434e-06,
gb,k1,r4,5,C,0.9997985774888816,0.9995957236909412,1.0439561496071072e-05,
gb,k1,r4,5,F,0.9997734135095602,0.9995466405562948,8.60001629298661e-06,
gb,k2,r0,0,train,0.9982959788149364,0.9965701777305774,7.492501807515073e-05,
gb,k2,r0,0,E,0.9971396135423036,0.9941026505797624,0.0001301847962647,
gb,k2,r0,0,D,0.9969748083415576,0.9936218254086427,0.0001292737657972,
gb,k2,r0,0,G,0.9976924373764792,0.9951998092956296,0.0001043301638026,
gb,k2,r0,0,C,0.9968896590574008,0.993270307707074,0.0001284432948878,
gb,k2,r0,0,F,0.9972708427035942,0.9943099965603788,0.000141807614803,
gb,k2,r0,1,train,0.9982589817981712,0.9964948541530156,7.642242002320652e-05,
gb,k2,r0,1,E,0.9969625684080818,0.9933575718061726,0.0001396241685523,
gb,k2,r0,1,D,0.9972714614641688,0.9942914342545566,0.0001312739648262,
gb,k2,r0,1,G,0.9969849468266924,0.9937043852418328,0.0001351189981992,
gb,k2,r0,1,C,0.9971782393779668,0.993954346279736,0.0001327955951293,
gb,k2,r0,1,F,0.9972724661548138,0.9943334200237448,0.0001266730401492,
gb,k2,r0,2,train,0.9981564241124276,0.9962927632793496,8.082206527134263e-05,
gb,k2,r0,2,E,0.9967174367677152,0.993261072154949,0.0001449102888329,
gb,k2,r0,2,D,0.9972842234545896,0.9942993021016496,0.0001278070348863,
gb,k2,r0,2,G,0.9971862817242224,0.9942271188632044,0.0001267214961829,
gb,k2,r0,2,C,0.997111548402052,0.9937799045379012,0.0001295755558738,
gb,k2,r0,2,F,0.9972051973370616,0.9940033200877636,0.0001422245410583,
gb,k2,r0,3,train,0.9981874591589848,0.9963561052582776,7.988089295855921e-05,
gb,k2,r0,3,E,0.9974347404725034,0.9944880764299456,0.0001205191283241,
gb,k2,r0,3,D,0.99694320567294,0.9936091864202758,0.0001314947377026,
gb,k2,r0,3,G,0.9964858924192276,0.992768584069294,0.0001659232091635,
gb,k2,r0,3,C,0.9964270987944291,0.9924234109534886,0.0001512837321302,
gb,k2,r0,3,F,0.9974014400376384,0.994474702255354,0.0001203671697854,
gb,k2,r0,4,train,0.9982196778626812,0.9964197288263358,7.855041057559576e-05,
gb,k2,r0,4,E,0.9967097289954924,0.9930350083199322,0.0001596646146965,
gb,k2,r0,4,D,0.9971210095586628,0.9939338849389546,0.0001339234421213,
gb,k2,r0,4,G,0.9964022691812128,0.9926292425220242,0.0001422387984129,
gb,k2,r0,4,C,0.9964465745243568,0.9925252870468474,0.0001455506932724,
gb,k2,r0,4,F,0.9971281083801882,0.9941411800502276,0.0001321330628926,
gb,k2,r0,5,train,0.9982228370852106,0.9964236744924184,7.868043244097711e-05,
gb,k2,r0,5,E,0.9963676334118764,0.9923934771547074,0.0001712624554349,
gb,k2,r0,5,D,0.997029677916468,0.993656325822712,0.0001329234670635,
gb,k2,r0,5,G,0.9972269048625771,0.994024635820224,0.0001212966759309,
gb,k2,r0,5,C,0.9965761550819228,0.9928223021861668,0.0001463866075964,
gb,k2,r0,5,F,0.9968394577115874,0.9931961609984792,0.0001235496483695,
gb,k2,r5,0,train,0.997889781696634,0.9957500326133504,8.7547790542819e-05,
gb,k2,r5,0,E,0.9963786120494924,0.9925065430812744,0.0001535570869232,
gb,k2,r5,0,D,0.996804348236492,0.9931436304008336,0.000141917489002,
gb,k2,r5,0,G,0.9964605621725126,0.99271455540298,0.0001684092903668,
gb,k2,r5,0,C,0.9960890879641802,0.9919024059437244,0.0001412196418491,
gb,k2,r5,0,F,0.9967464188412956,0.9931687704989336,0.0001560808205633,
gb,k2,r5,1,train,0.9980444378729896,0.9960561396559436,8.179331226248235e-05,
gb,k2,r5,1,E,0.996876638018529,0.993374323949076,0.0001303157355192,
gb,k2,r5,1,D,0.9968550156702864,0.9933912864880776,0.0001336526695427,
gb,k2,r5,1,G,0.996526029216824,0.9927261785697148,0.0001424305130657,
gb,k2,r5,1,C,0.9965966081160492,0.9927824722951856,0.0001533371590974,
gb,k2,r5,1,F,0.9969651927701944,0.993727980183876,0.0001299251480888,
gb,k2,r5,2,train,0.9980344503211084,0.9960351309719232,8.176867723880558e-05,
gb,k2,r5,2,E,0.9971898141763084,0.9941514782217976,0.0001243599528675,
gb,k2,r5,2,D,0.9963737535519722,0.992524204524906,0.0001425261976972,
gb,k2,r5,2,G,0.9967928107727562,0.9932369038003253,0.000139849350459,
gb,k2,r5,2,C,0.9962223706024336,0.9921191356215312,0.0001799883396187,
gb,k2,r5,2,F,0.9968140126152752,0.9933057192491752,0.0001338094246145,
gb,k2,r5,3,train,0.9980828795208088,0.9961260263537848,7.994207982393217e-05,
gb,k2,r5,3,E,0.99706245128519,0.993879017333636,0.0001232839750691,
gb,k2,r5,3,D,0.9972323563664912,0.9939568763695856,0.0001248133081331,
gb,k2,r5,3,G,0.9967354216087724,0.9929962894612998,0.0001420910632874,
gb,k2,r5,3,C,0.9971508102597416,0.9942091509857168,0.0001274852077922,
gb,k2,r5,3,F,0.9960957166180452,0.9917294039837792,0.0001665785806265,
gb,k2,r5,4,train,0.997805187623868,0.9955771518560464,9.171330108114418e-05,
gb,k2,r5,4,E,0.995706595872578,0.9909844193294104,0.0001729170733509,
gb,k2,r5,4,D,0.9960033813360132,0.9916898717519508,0.0001531049489818,
gb,k2,r5,4,G,0.9968609151159432,0.9933447312738648,0.0001417907273166,
gb,k2,r5,4,C,0.9967244321147202,0.9930448582547868,0.0001550355069598,
gb,k2,r5,4,F,0.9959877136971824,0.991497104572006,0.0001723726537775,
gb,k2,r5,5,train,0.9980790380006442,0.9961232907621288,7.95831196760368e-05,
gb,k2,r5,5,E,0.996790438814209,0.9932068157749262,0.0001474097433293,
gb,k2,r5,5,D,0.9969672628243,0.993364991630781,0.000141622310223,
gb,k2,r5,5,G,0.9972045585117336,0.9938224549155108,0.0001448724523739,
gb,k2,r5,5,C,0.996018693569082,0.9917691825320516,0.0001479947965098,
gb,k2,r5,5,F,0.9971375585563186,0.9938366020336769,0.0001379981673669,
gb,k2,r6,0,train,0.9989902443307132,0.9979762767491686,4.3130020135504675e-05,
gb,k2,r6,0,E,0.9982076197155574,0.996339303381524,8.229988065084955e-05,
gb,k2,r6,0,D,0.9985784096638656,0.9970558849861192,6.908881941697012e-05,
gb,k2,r6,0,G,0.998389346403211,0.9967284178377622,5.911177902048649e-05,
gb,k2,r6,0,C,0.998378967510518,0.9966940037685688,7.412103117171918e-05,
gb,k2,r6,0,F,0.9983474744020332,0.996556936847614,7.051042420898366e-05,
gb,k2,r6,1,train,0.9989010715824542,0.9977975449671722,4.696198709011473e-05,
gb,k2,r6,1,E,0.9984796164605404,0.9968802683010852,7.422178409672756e-05,
gb,k2,r6,1,D,0.998268197131884,0.9964612019362172,7.166597115541203e-05,
gb,k2,r6,1,G,0.997929721809528,0.9958164066077516,9.155905050457496e-05,
gb,k2,r6,1,C,0.9984637514323476,0.9968082141906957,6.759149238754907e-05,
gb,k2,r6,1,F,0.9978943841606464,0.9956847967482816,8.635753243250801e-05,
gb,k2,r6,2,train,0.9989994157783334,0.9979942929146652,4.292236722014309e-05,
gb,k2,r6,2,E,0.9984405559607998,0.996846961673652,7.282112990290683e-05,
gb,k2,r6,2,D,0.9982283383078342,0.9963830375090632,7.059145582309264e-05,
gb,k2,r6,2,G,0.9983814207404424,0.9966732974337734,6.231214343233538e-05,
gb,k2,r6,2,C,0.9982472600106266,0.996340153009183,7.820642064112534e-05,
gb,k2,r6,2,F,0.9984517967784904,0.9968026217848324,7.207295836774478e-05,
gb,k2,r6,3,train,0.9989351626169576,0.997865388933096,4.5540337362476274e-05,
gb,k2,r6,3,E,0.9983718856308398,0.9966667727362908,7.517190405221311e-05,
gb,k2,r6,3,D,0.9979953688140488,0.9958601712811466,8.217642568908959e-05,
gb,k2,r6,3,G,0.9980703635516512,0.9960467737943868,8.092950306104215e-05,
gb,k2,r6,3,C,0.9985687845626854,0.997027721255949,6.0544362077521274e-05,
gb,k2,r6,3,F,0.9985448642775252,0.9970063066887586,6.990353512312299e-05,
gb,k2,r6,4,train,0.9989212651235696,0.9978382194203254,4.651638074981804e-05,
gb,k2,r6,4,E,0.997947950141385,0.9956225599956724,8.616142051261932e-05,
gb,k2,r6,4,D,0.9984768507006409,0.996859942896285,6.64986360856954e-05,
gb,k2,r6,4,G,0.998441494489399,0.9967491053853887,6.570633832801642e-05,
gb,k2,r6,4,C,0.9983612957098538,0.9966551879655576,7.016166373919141e-05,
gb,k2,r6,4,F,0.9977512077829812,0.9954127266598868,9.183526944765466e-05,
gb,k2,r6,5,train,0.9989579625284474,0.99791221592031,4.458003500673363e-05,
gb,k2,r6,5,E,0.9979077646212288,0.995620172384055,8.04079837947487e-05,
gb,k2,r6,5,D,0.9980767362548684,0.9960398935765612,8.541672611257389e-05,
gb,k2,r6,5,G,0.9983682179841435,0.9966878718634176,7.701807005883346e-05,
gb,k2,r6,5,C,0.9980992094958367,0.9961254925042954,8.439541276113154e-05,
gb,k2,r6,5,F,0.9983589554878716,0.9966640095082892,6.101227532977963e-05,
gb,k2,r4,0,train,0.9988395808063631,0.9976747202741169,4.662836293688575e-05,
gb,k2,r4,0,E,0.9982449980249292,0.9964132647197824,7.717445707905202e-05,
gb,k2,r4,0,D,0.9977957602485664,0.9954144364831106,8.273443806040528e-05,
gb,k2,r4,0,G,0.9981240844955516,0.9961851576348106,9.192737133707462e-05,
gb,k2,r4,0,C,0.998026267120684,0.9959610187190312,7.376401151524093e-05,
gb,k2,r4,0,F,0.9981062954087768,0.9960992693048786,7.264848206591071e-05,
gb,k2,r4,1,train,0.9988007272427232,0.9975968152588444,4.831405117755832e-05,
gb,k2,r4,1,E,0.9977808020981298,0.9953971681454318,9.540570404926488e-05,
gb,k2,r4,1,D,0.9981054407095998,0.996097438354024,8.09365794444519e-05,
gb,k2,r4,1,G,0.9979216644084008,0.995609780738084,8.214521019929767e-05,
gb,k2,r4,1,C,0.9981929903891276,0.9963055573041052,7.327840654900008e-05,
gb,k2,r4,1,F,0.9983364848085272,0.9965616261343008,6.722701851696005e-05,
gb,k2,r4,2,train,0.9988322492821686,0.9976601530770228,4.691286518990722e-05,
gb,k2,r4,2,E,0.9982593365724866,0.9964280822092038,7.594681021938229e-05,
gb,k2,r4,2,D,0.9984864028402456,0.9968770109560924,6.908653397462307e-05,
gb,k2,r4,2,G,0.9978528157248772,0.995544946465744,8.003291514138712e-05,
gb,k2,r4,2,C,0.998111623430706,0.9961133549498308,8.443416532226579e-05,
gb,k2,r4,2,F,0.9982075170102344,0.9963317554202016,6.811016028790657e-05,
gb,k2,r4,3,train,0.9988272538527904,0.997650858475712,4.7243535392653586e-05,
gb,k2,r4,3,E,0.9975720191145404,0.9950558575573516,9.895485134591338e-05,
gb,k2,r4,3,D,0.9984699045012538,0.9968492172277778,6.140248581911712e-05,
gb,k2,r4,3,G,0.9981294117580284,0.9961752187568076,8.014957354138959e-05,
gb,k2,r4,3,C,0.9976534246387416,0.9952390792234466,8.345003459746779e-05,
gb,k2,r4,3,F,0.9983721618026165,0.9966360473859016,7.224499526984162e-05,
gb,k2,r4,4,train,0.998958325842755,0.997912410532542,4.197837231762207e-05,
gb,k2,r4,4,E,0.9979147198491972,0.9957881056449502,8.152811399687166e-05,
gb,k2,r4,4,D,0.9984665815968696,0.9968135587165932,6.814310742527018e-05,
gb,k2,r4,4,G,0.9984859574323426,0.9968962256145636,6.126020652074539e-05,
gb,k2,r4,4,C,0.9983649397457331,0.9966328382274804,6.446865551109482e-05,
gb,k2,r4,4,F,0.9985765049247276,0.9971076764798495,5.926367953913838e-05,
gb,k2,r4,5,train,0.9988462512907008,0.997689203887062,4.666642855015985e-05,
gb,k2,r4,5,E,0.9974658514868412,0.9947856449264488,8.748455377754755e-05,
gb,k2,r4,5,D,0.9979285897046636,0.9958355514930082,8.66613859434648e-05,
gb,k2,r4,5,G,0.9982694844592066,0.9964088836132609,7.159477738002113e-05,
gb,k2,r4,5,C,0.9982278584020304,0.9963904571765564,5.350631408945693e-05,
gb,k2,r4,5,F,0.9979192696909416,0.9957812605663108,9.331168702000678e-05,
gb,k3,r0,0,train,0.9991918174574024,0.9983604597219016,3.0741963265349405e-05,
gb,k3,r0,0,E,0.9917822109841528,0.9803502293648652,0.0003638630856276,
gb,k3,r0,0,D,0.9910705914952486,0.9790104476759932,0.0003865279448914,
gb,k3,r0,0,G,0.9908257433114828,0.978573778204827,0.0004156138598616,
gb,k3,r0,0,C,0.991843018622568,0.9804440291997056,0.0003780670306326,
